GeneID	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
ASXL1	3.238465308	4.19599381	8.830296926	2.746600983	7.083472336	0.018894326	7.325843443	5.810087315	5.601572028	2.956483978	9.634935446	5.811974598
ASXL2	0	3.522548907	1.249057959	0.595321401	2.527906389	1.918947697	1.19593593	3.974260498	0.490729246	1.320794812	0.71740792	0.583326152
ASXL3	1.210927883	1.342573637	0	0	0.074517408	0	0	0.203232665	0	0.009959363	0	0.705636703
ASZ1	0.042526674	0	0	0	0.47533925	0	0	0.320670687	0	0	0	0
ATAD1	8.842144406	3.04906997	5.362538315	5.678319387	0	0	0.197257612	0.805888436	1.386600614	1.879835926	5.522800173	4.331667475
ATAD2	0	0.91475143	0.136169297	1.457170943	2.132416385	3.321035182	0	2.136408072	0	1.05857385	0.039105044	1.664237507
ATAD2B	0.076233465	2.170145057	0.791393067	4.678434376	1.742060499	1.108550712	0	0.392240626	1.654887606	1.085691758	0.775398388	2.010314665
ATAD3A	34.37643535	24.95216623	72.59930918	42.77234169	0	6.544734687	45.27558691	5.262914433	39.29132613	7.706650284	18.01159693	41.01046646
ATAD3B	28.988766	24.19332138	17.06356935	23.02814306	8.259814059	10.61632233	44.23954698	1.739547438	22.55866474	6.534110945	25.04602354	17.68389321
ATAD3C	0.032156734	0.099935446	3.829166027	3.106361347	0	0	0	0	3.054026677	2.612752155	2.030138497	0.039999489
ATAD5	0	1.012758134	0.030335554	0.677480249	3.504308694	0	0.828425114	1.198676783	0	1.360541543	0	0
ATCAY	0	0.245052192	0	0	1.530138481	4.334514516	0	0.349751741	7.56401587	0.854832178	5.142321015	0
ATE1	2.561653332	3.36757625	1.557371037	6.118805484	1.548475544	0.0265846	0	5.258871071	0	0.517390205	3.458696099	2.848038164
ATE1-AS1	0	0	0	0	0	0	0	0	0	0	4.773590532	0
ATF1	3.715354337	0	0	9.430069804	0	0	0	0.17578341	0	4.205892856	0	5.977137244
ATF2	0	5.112829012	1.376221818	4.001952473	5.195495767	2.741997811	0.11010602	7.297306069	4.013219846	0.874411762	6.17535665	6.868143847
ATF3	5.19869438	0	4.127007876	1.62475582	10.81455981	13.65622059	0.067730347	0	2.204180559	5.078253135	13.037117	3.297972128
ATF4	122.0062095	168.0690215	182.980776	138.0994234	137.0805207	169.9220582	142.8825268	71.37517136	135.827885	101.5779957	124.2002878	174.2825815
ATF4P3	0.523598459	0.054240631	0.266449416	0.247940937	0	0.204675247	0.113693628	0	0	0	0	0.32564985
ATF4P4	0.087636183	0	0	0	0	0.102771258	0	0	0	0	11.68014632	0
ATF5	9.654695282	1.051004615	1.832000774	0	6.503337403	0	0	12.04879373	24.42204931	9.809972993	5.83507414	0
ATF6	0.690683682	0.275975986	2.259488221	0.37378427	0.081693903	0	0	0.962836971	1.115585263	0.900777306	0	0.654579502
ATF6B	0.948721979	7.444713222	15.4612468	10.78201874	10.57482448	11.40383817	11.95856175	6.70142752	4.786728596	3.832556073	9.02588806	8.349258822
ATF7	3.098609961	1.003338133	1.048068897	0.052717107	0.483915446	0	0	1.473168399	0	0	0.227771677	1.523270021
ATF7IP	2.80632084	6.005289495	4.365856602	5.58131444	3.020571797	2.413386981	0.470078952	5.613282861	1.835760063	3.83075128	4.24177707	5.219515512
ATF7IP2	0	0.441946446	4.39368907	1.058197037	1.597923825	0	2.029175328	1.036264784	0	1.823732003	6.175289252	0.042116788
ATG10	0	0.659232285	0	0	0	0	0	1.975873135	0	0	0	1.002667538
ATG12	0	1.031106908	6.808912486	1.854422158	1.840740161	0	0	0.325693374	3.044058853	3.053779176	2.861532786	2.029691372
ATG12P2	0	0	1.561977317	0	0	0	0	0.713149567	0	1.067493608	0	0
ATG13	22.20696173	9.705891959	15.61782892	14.47388458	9.399808882	17.31268624	11.48610449	17.34824748	18.93673271	8.731965352	12.83547052	13.19078329
ATG14	0.261633639	6.114473265	2.556296482	6.913176722	3.200586435	7.578421436	0	3.643947835	2.08547175	1.433115233	0.045882262	1.008876005
ATG16L1	0	0	0.055637455	0	3.077784802	0	0	3.233020863	0	0	0	0
ATG16L2	45.99283308	34.59088893	42.64828709	33.99411712	28.8668441	33.79042586	52.27000423	17.21133189	35.64985679	38.28033968	14.14864067	19.6617038
ATG2A	11.1961996	1.040827751	6.272243496	5.753568074	6.263286817	0.022834474	14.51068221	1.010502916	14.19986172	2.986402564	7.239188528	4.117505868
ATG2B	7.468602007	2.494795358	0	8.036824871	1.617664774	2.399397281	0	1.205086025	0	1.071737518	3.960640851	3.949696386
ATG3	6.204641742	26.76870862	5.633837794	38.02247197	27.80123608	0	0	34.9679733	0.894090548	25.91550047	4.124815348	22.29615972
ATG3P1	0	0	0	0	0	0	0	0	0	4.151907404	0	6.465257752
ATG4A	0.053626981	14.66606657	0.081869289	10.36080245	0	0	0	0.9038906	10.64099123	0	7.61762534	0
ATG4B	46.24558009	24.58709103	23.71093536	36.74313697	21.17858614	73.26385759	56.61629025	7.282720139	27.57688301	29.51558477	55.86402712	11.59163741
ATG4C	0.728885961	0	0	5.953859248	0.961807751	0	0.296755394	0.949699879	2.395047707	0.374298764	3.674926631	2.606633379
ATG4D	53.88241513	5.82610989	21.51111577	14.77640989	0	8.864772215	5.515138259	11.07817759	3.28195181	18.93650166	0	7.447097882
ATG5	13.95805384	7.392137185	6.013217277	0.217301703	0.379945881	9.552121247	11.90745422	2.137231034	3.826457451	6.249155283	6.303925863	5.280043513
ATG7	0	2.290541795	1.950340091	11.51739895	4.85139024	0.057621897	0	12.22675236	2.54162834	13.50212453	11.84822437	6.784296654
ATG9A	41.65649061	20.09985784	37.17534038	15.40542285	1.048405087	11.95566918	50.21063998	14.25739362	13.93122853	15.53186442	18.562004	9.410104844
ATG9B	2.38587928	4.010701817	0	0.77031246	0	0	0	2.982403472	0	5.222573124	0.047546333	3.439921114
ATHL1	48.3533183	29.54885494	41.46661916	44.99733166	5.361146231	44.93594887	119.2365452	6.477744722	28.61847892	18.19462317	81.40456408	49.47685631
ATIC	44.83646222	15.90458037	18.49513887	12.22421212	19.58083032	87.23479393	0	19.987945	29.8592859	16.90013561	28.19523605	9.999470845
ATL2	11.90082709	3.045817575	1.743708899	1.465560623	1.25836626	4.363994706	15.88881951	3.007054975	0	1.143641274	0.064613886	0.549969224
ATL3	2.030326063	1.499244114	1.986913032	4.634564286	2.553865532	5.474197047	5.29035481	1.654883057	2.53099479	0.934691343	1.856354869	2.914044734
ATM	3.712778313	2.720395133	1.584780642	0.611135451	2.218409046	2.149575984	4.885869908	6.135155966	0.729590576	3.560252888	5.494201176	3.629490164
ATMIN	7.446590171	6.007467577	3.893249786	6.521060657	0.965993467	6.130793391	2.325742644	8.234835015	3.287010305	4.539891706	7.915878257	4.948592786
ATN1	21.44744008	8.703957043	35.48566093	10.93937525	3.843147998	2.909813091	12.96797201	5.857166038	29.26347315	10.5190197	24.05769073	20.61181676
ATOH1	10.83627572	0	25.97093714	0	0	0	0	0	0	0	0	0
ATOH7	0	1.827969971	0	0	0	0	0	0	0	0	0	0
ATOH8	0	4.091332964	0	0	1.721741153	0	0	1.333104143	0	0	0	1.158409222
ATOX1	45.93211269	203.1567862	136.3697918	73.54262844	33.40746026	142.2505524	0.991854838	16.43386157	187.2147127	63.01486809	177.1218573	80.8091112
ATP10A	0	0	2.424734166	7.913413755	1.858191543	0.026993897	0.089967912	3.675604688	0	0.693469867	0	2.376500907
ATP10B	4.067542036	5.494735079	12.64472574	3.261966812	1.466603151	4.5776812	9.081515191	0	3.643883946	0.793583298	5.953905716	3.162238232
ATP10D	0	0	0	0	0	0	2.912570376	0	0	0	0	0
ATP11A-AS1	0	0	0	0	1.865973001	0	0	0	0	0	0	0
ATP11B	0	0.86337234	0	0	0	2.010739651	2.5590462	0.10589663	0	0	0	0.148486079
ATP11C	0.904943869	0.61033965	0	0	0	0	0	1.477470469	2.41639749	0.052732859	2.903845288	0.862201557
ATP12A	0	0	0	3.115928341	0.908018761	3.429598516	0	1.252968751	8.623363537	0	0	0
ATP13A1	13.21790847	11.21190548	26.63632705	13.69640651	7.95684282	12.14524449	43.63937563	10.91187081	25.21242265	8.120375721	16.90778601	26.92561104
ATP13A2	20.68213914	12.54620002	16.68789494	7.587886162	17.70246157	11.32582465	0.080917086	0.234163429	8.479299481	12.13392416	39.48302979	12.36100331
ATP13A3	3.386813178	2.452419668	1.137500481	14.91502784	0.536291822	0.814204166	5.03019831	1.712556917	1.033895436	1.113089337	4.870306934	4.276020722
ATP13A4	0	0.627074613	0	0	2.143241465	0	0	0.423944905	1.260749781	0	2.188301179	0
ATP13A5	0	1.096737551	3.522640512	0	1.264278489	0	0	0.180614209	0	0	0	0
ATP1A1	77.1525416	61.55391398	113.900365	151.437902	26.1862143	149.738407	144.5189947	17.15307307	99.24077243	34.37537336	96.93049969	84.49737303
ATP1A1OS	0.067884483	0	0.103635413	3.471715662	0	12.97616434	32.98894	2.318516343	0	14.06800948	7.261922139	7.515243197
ATP1A2	0	0	0	4.516844967	0.761551938	0	0.976425179	1.1080966	0	0	0.119483658	0
ATP1A3	7.908183178	1.379406195	0	9.591379694	0	0	0	0	0	0.799006866	10.63430636	0
ATP1A4	0	1.418123793	0	0	4.801352614	0	0	0	0	0	0	0
ATP1B1	14.38348767	7.923372767	5.425031218	19.07094069	12.99474278	4.299575702	0	3.602760886	5.165717559	4.068060443	0.098917986	0
ATP1B1P1	0	2.369427733	7.296389228	9.537711489	0	0	0	0.782351025	0	0	0	0
ATP1B2	0.633126708	0.046296625	0	0	2.266405115	8.385542416	24.93985056	0	0	0	3.592159742	2.594252585
ATP1B3	72.46003632	20.93711777	17.78927308	31.01415979	8.81610797	64.79081655	67.79244854	5.495306712	51.67679315	9.109485223	75.04528018	24.57399811
ATP1B4	0	0.646387407	0	0	0	0	0	0	0	0	0	5.562451489
ATP2A2	3.701145285	8.617430522	9.045084454	10.21886411	2.863602181	9.923291051	8.613451116	1.423219332	6.859091798	3.583244818	4.475399421	7.406957727
ATP2A3	77.58024925	107.2243674	159.7392338	118.87126	65.70023098	115.7639008	62.05437769	22.58025161	92.92769287	39.0999308	122.8648453	84.02006113
ATP2B1	4.410183301	2.449776167	5.195372154	0.542646165	1.628057067	12.84814713	0	1.00888843	3.091897548	2.171599693	0	0.323963961
ATP2B2	1.518833903	0	0.355118986	0	0	0	0	0.345948205	1.647625576	0	0.815863416	0.629754887
ATP2B3	0.037159106	0.935401163	3.573908872	1.108551021	0.299970373	1.307298404	0.02420607	0.71697405	1.670028967	0.763280306	0	4.021305138
ATP2B4	0	0	0	0	1.425396042	0	0	0.320873696	0	0	0	0
ATP2C1	0	0	0	0	1.810957443	0	0	0.471382941	2.892134241	0.767134796	0	0
ATP2C2	0	12.30706171	23.84438324	16.85684163	0.155358415	1.215495081	33.01431109	4.644976612	13.82021211	4.50279688	12.9117601	16.76065002
ATP4A	0	0	0	13.5718926	2.81469812	10.34492764	5.723718649	0	3.666260159	0	0	0
ATP4B	0	0	0	3.760768137	0	33.37352709	0	0	0	4.002834158	0	0
ATP5A1	50.01084132	45.22602075	84.82260207	182.8440332	58.83419053	161.6361579	167.9015209	74.76278418	100.3809597	85.6431377	68.71689647	62.344784
ATP5A1P3	0.067077208	6.337182142	0	0	0	0	0	0	0	0	0	0
ATP5A1P4	14.10496197	0	0	0	0	0	0	0	0	0	0.135167434	0.095874552
ATP5A1P8	0	7.059176024	0	0	0	0	0	0	0	0	0	0
ATP5A1P9	0	5.671923971	0	0	0	0	0	0	0	0	0	8.233494028
ATP5B	185.7015944	166.5225045	211.9569682	234.920473	49.08617828	347.8207615	150.1807074	94.73347563	190.3574343	128.2247779	302.0460422	203.0189158
ATP5BP1	0	3.631689966	0	0	0	0	0	0	0	0	0	0
ATP5C1	115.8776297	48.30714071	75.25014266	61.73081409	41.4823208	164.4118106	158.01077	20.4250599	79.19566989	56.54519687	42.65191888	68.30477233
ATP5D	780.9376394	572.823215	933.3426087	939.8380463	288.1156125	414.9482389	424.1464066	200.8265892	735.9591582	454.7434349	604.5716322	891.898048
ATP5E	671.6277348	526.2070188	1064.174689	968.5691286	201.3331815	329.1695489	655.8962077	210.7651593	745.4618986	360.7660304	863.5382416	477.841825
ATP5EP1	0	0	0	0	0	0	0	3.415505215	0	0	0	0
ATP5F1	51.43167115	22.52667752	51.12164473	36.9900694	2.913337388	94.90702218	22.92140907	15.73748536	36.40197943	23.18223049	5.862152834	27.28256275
ATP5F1P2	17.04740677	0	0	0	0	0	0	0	0	0	0	0
ATP5G1	167.4390183	129.3450424	263.5254732	144.4073932	0.238200228	202.6541186	124.9399835	41.26036692	218.9123996	115.9142142	177.2573609	216.3875304
ATP5G1P4	0	7.25274724	0	0	0	0	0	0	0	0	0	4.745183526
ATP5G2	174.6254841	168.8382233	168.1247743	92.08066315	117.2416818	127.3960985	179.8674215	111.7866959	131.4440732	241.1744564	144.5188371	132.7426004
ATP5G2P3	0	0	0	26.64129357	0	0	0	0	0	0	0	0
ATP5G2P4	12.62629798	0.122623493	0	0	0	0	0	0	0	10.62635579	0	0
ATP5G3	14.09375045	29.30150377	66.38935528	36.61695366	20.8030249	86.13011607	112.5765784	24.50404985	38.34591433	23.77219605	53.79360117	23.01542428
ATP5H	105.7382676	112.9671891	118.4796028	109.3993545	85.11043517	260.867158	1.559540244	57.51996323	152.9352608	75.03948036	105.660948	100.7545976
ATP5HP4	0	0	0	0	2.327248205	0	0	0	0	0	0	0
ATP5I	558.2477666	659.0932144	1349.99407	308.1382797	129.4148367	531.4619896	408.8316948	97.71871991	926.5792926	268.166093	689.2280028	491.4083
ATP5J	39.35351475	22.73435784	40.19870526	62.29860412	21.04818824	58.27701254	80.71142216	0.084941636	54.88722532	26.57367191	10.24289635	26.20275181
ATP5J2	278.7839029	212.6740116	317.7198105	186.9804608	0.904787952	292.7568992	147.7514328	13.03347124	338.1285444	54.9811434	164.8116888	118.109568
ATP5J2P3	0	0	0	0	0	0	0	0	0	20.43622322	0	0
ATP5J2P6	0	0	0	0	11.03409439	0	0	0	0	0	18.39038606	0
ATP5J2-PTCD1	30.42940948	19.63769413	14.23065049	18.65359331	0	27.69635286	14.01277042	0.636095979	11.13459043	7.691621064	10.41335963	17.86628683
ATP5L	127.3936507	83.67321184	126.932594	94.03610119	59.10901852	236.2281951	163.6482048	48.47352318	180.6495045	68.7382234	100.4398008	95.32246352
ATP5L2	0	0	0	0	0	0	61.51237917	0.068888836	3.424176567	0	0	0
ATP5LP1	0	0	0	0	0	93.48236931	0	0	0	0	0	0
ATP5LP3	0	0	7.976654088	0	0	0	0	0	0	0	0	0
ATP5LP5	0.152074553	0.186090731	0	0	0.209524431	0.88611872	0	0.080101212	0	0.043385324	0	0.135961805
ATP5O	114.3932708	185.3612327	239.5099253	363.9453036	58.60597445	235.2579444	218.0370126	67.74422178	262.9383944	91.64220718	128.7897445	135.0153974
ATP5S	0	0	0	0	0	0.075952036	13.07892093	0.97674015	9.775839886	4.552796167	3.975305267	18.12659524
ATP5SL	31.51341743	15.0604071	26.94146429	11.93810427	27.74427751	16.09634522	0	36.83974363	0.23753404	15.21585027	21.61458467	11.15001563
ATP6	4658.492398	3706.892181	6478.147084	4934.454999	562.827265	5795.321014	6025.084116	126.1686392	6281.514799	1092.453325	4802.969328	3460.929137
ATP6AP1	58.26454055	24.53474214	53.76644696	46.67381884	11.30180684	70.12875709	56.73929219	0	51.31097229	1.456556904	15.64788325	18.37595581
ATP6AP1L	1.637108639	0	0	0	0	0	0	0	0	0	0	0
ATP6AP2	4.751713853	8.633127365	15.62437399	5.538686505	8.095416601	0	13.33380113	0.297233177	5.78570886	6.673800246	6.623668747	3.258416907
ATP6V0A1	0	0.63297756	0	3.148724228	0	0	0	0	1.981113018	0.875020105	0	0
ATP6V0A2	0	0	0	0	0.188462914	0	0	0.605783701	0	0	0	0
ATP6V0B	59.06051919	48.79803275	35.63081578	84.83520839	7.416598107	54.16195006	69.45129604	5.880886361	117.817723	19.25641823	105.2068112	35.71020181
ATP6V0C	86.65465755	107.6554255	109.3325501	52.58701208	117.8722728	104.2100552	155.780889	98.42288154	164.2620357	110.7915882	130.571741	40.9441212
ATP6V0CP3	0	0	0	0	0	0	0	2.578712804	0	0	0	0
ATP6V0D1	102.3951655	129.1353149	132.7253147	135.750781	43.78911823	70.84496638	166.5128279	86.74911274	105.7316641	130.3148415	161.9767206	67.75115876
ATP6V0D2	0	0	0	0	0	0	0	0	1.864792555	0	0	0
ATP6V0E1	21.80769773	64.45004618	47.03919737	28.7813888	26.90906391	63.5224249	0.366603943	43.2474273	26.24724215	23.89061588	23.43974943	9.975518869
ATP6V0E1P3	0	5.955256535	0	0	4.318306135	0	0	0	0	0	0	0
ATP6V0E2	20.70489177	9.305400938	8.475377785	2.068629338	8.166372079	0	14.64358916	7.407583474	11.88488985	11.17506682	1.516234616	5.037720779
ATP6V0E2-AS1	0	0	0	0	0	0	0	0	3.360150808	0	0	0
ATP6V1A	4.70110021	4.836379509	0.041246578	3.300804823	4.932502837	7.255610507	0	15.15966862	4.44462236	12.08600087	4.880212397	7.191948218
ATP6V1B1	0	0	0	0	0.813109627	0	0	1.563698301	0	0	0	0
ATP6V1B2	5.381161038	12.49184542	11.26466549	5.791261709	11.87256766	6.6451544	0	22.80163904	6.29153073	38.18437612	5.862287978	11.86589315
ATP6V1C1	3.067512222	2.772034776	2.756658375	3.708681762	3.742111391	0	0	1.785203951	0.295168527	2.025833001	0	9.715030215
ATP6V1C2	0	1.714003942	2.280362916	0	0.832414224	0	0	2.242459193	5.651110772	9.160923736	0	0
ATP6V1D	0	4.057235244	7.657543757	6.247123151	7.210832664	28.92754825	0	3.962061698	11.76964072	5.89648359	0	7.093973639
ATP6V1E1	58.69255702	38.72966233	83.26980112	17.05184699	28.3348998	72.96905475	57.26374442	27.71683043	17.81234994	31.74635641	66.09072239	22.06683058
ATP6V1E1P1	0	0	0	0	0	7.906595779	0	0	0	0	0	0
ATP6V1E1P2	0	0	0	0	0	0	0	2.715897049	0	0	0	0
ATP6V1E2	0	0	4.029006595	2.142364661	1.806041576	7.074088228	10.4553726	2.484542856	0	0	0	2.277852856
ATP6V1F	37.66832686	99.03250437	76.52022817	24.59804741	18.0147305	6.2342026	0.989426797	32.80972063	56.41331701	105.1066358	141.173037	25.1280512
ATP6V1G1	3.543308754	11.96930127	3.292659819	10.28608604	4.735393928	11.20111017	0	10.38660632	0.91445445	11.8843149	19.58711199	7.952648288
ATP6V1G1P1	0	0	0	0	3.391168114	0	0	0	0	0	0	0
ATP6V1G2	0	0	0	0	0	4.175987917	0	0	0	0	0	0
ATP6V1G2-DDX39B	41.64189089	39.91231172	53.27034995	26.33217236	4.80036382	24.71730982	26.93147889	8.846910395	47.37142471	15.38186921	26.81390655	21.86141072
ATP6V1G3	0	0	0	10.40035436	0	0	0	0	0	0	0	0
ATP6V1H	18.39253362	0	1.473272684	15.16091912	2.502791376	6.657095182	23.00095944	5.463930971	5.776445374	26.58582821	5.077126252	6.566924373
ATP7A	0	0	0	0.826760494	0	0	0	0	0	0	0	0
ATP8	351.8961065	254.864934	326.7249075	982.7731952	96.78754211	508.2798299	112.4677139	21.80414868	430.0605439	113.2877592	336.416724	484.6991243
ATP8A1	1.125388466	2.695359282	0	1.492142739	1.080858739	0	0	0.13311289	3.944443745	0.684932039	0.763115778	0.429290769
ATP8A2P1	0.360560295	0.401525136	0	1.856765443	0.592393298	0	1.722417167	0	0.636970823	0	0	0.373748254
ATP8A2P2	9.84159036	0	0	0	0	0	0	0	0	0	0	0
ATP8A2P3	0	0	0	0.195050778	0	0	0	0	0	0	0	0
ATP8B1	6.900772279	3.097748588	8.193904423	7.33808417	1.215382776	9.914568811	0.236593666	1.226142876	6.946731291	0.442098572	8.563241551	6.073925687
ATP8B2	0	0.218353541	0	2.172383759	1.488543176	3.101929207	0	2.099027355	0.035046654	1.716767042	0	0.796852439
ATP8B3	0	0	0	7.335436037	0	0.416656139	0.185156334	0.693411699	0	0	0	0
ATP8B4	0	1.400184755	0.163766887	0.121912868	0	0	0	0.209358223	0	0	0	0
ATP8B5P	1.993807336	0	3.639365841	0	0	0	0	0	0	0	0	0
ATP9A	6.204641742	2.279308672	3.923871891	3.814103569	0.406637329	4.127662486	0.106644023	0.943995175	5.525142058	4.528521244	1.177097929	8.002995425
ATP9B	0	0	0	0	6.61303521	0	0	5.001538173	0	0.051990711	0	0
ATPAF1	0	9.867939589	0	18.89122868	26.0791482	5.489974274	0	14.32481016	6.443679031	8.609621939	5.116261038	40.76267245
ATPAF2	5.996754261	10.88370415	0	18.85533316	4.170652712	0	0.104170321	18.19371034	7.051332673	13.50401769	34.49382333	12.4321866
ATPIF1	72.65071422	63.62738789	142.9944736	86.26567171	18.6940158	157.0148349	143.3634712	7.577235196	121.3533649	30.72010924	139.502622	46.90880356
ATR	0	0	0	0	0.417868443	0	0	0	0	0	0	0
ATRAID	38.47075166	15.38924843	58.27934967	19.61847448	34.60861865	42.33849034	60.91628659	39.5533632	76.95498689	24.49465063	56.39426016	28.95746805
ATRIP	0	0	13.95914465	7.024931083	4.982683125	0	14.83009422	0	2.610909877	7.8364465	12.92627511	3.597818717
ATRN	0	0	0	0	0	0	1.755886752	0	0	0	0	0
ATRNL1	0	0.008833048	0	0	0.088247565	0	0	0.327782108	0	0.324346539	0	0
ATRX	2.345717397	1.57380717	1.62319732	1.962020741	2.402737761	0.848387125	5.926510074	2.489320401	0.910900347	2.701854516	0	2.94508738
ATXN1	0.128339713	0.812201943	1.959290034	3.215446149	3.680457799	1.108259887	0.015200483	5.542513632	0	3.95165087	0	3.599171789
ATXN10	3.987367366	4.493469793	1.934278732	1.694039701	6.062803833	0	0	8.991875684	9.5431619	18.64315076	13.98516145	11.5884406
ATXN1L	1.132980486	4.342606994	0	2.414264354	5.950822256	0	0	5.876935801	1.94816468	2.384703021	3.090716669	1.58546796
ATXN2	1.34596652	4.150135023	1.007260392	3.224286804	1.196345703	0	3.919746195	1.568620193	1.879863188	1.108302195	6.89606884	0
ATXN2L	24.71779228	24.08034412	26.02579079	41.83462187	19.9032599	24.68624492	45.73361441	12.85103914	10.25452617	30.87110604	22.92540907	28.55257921
ATXN3	2.274976061	2.264635687	0	0.605967367	1.136773233	0	0	0	1.054988627	0.259611021	0.093505973	1.7023157
ATXN3L	0	0	0	0	0	0	0	0	0	1.551001837	0	0
ATXN7	7.88136311	6.28610412	1.41553326	3.073479564	4.563543273	3.121106352	3.691149285	0.754002468	0.37856885	4.185392514	3.764002497	2.029059463
ATXN7L1	0.019365299	0	0	0	0	0	0	0.438069786	1.248017489	2.050777164	0	2.457009822
ATXN7L2	8.39132137	0	0	0	5.670520355	0	0	6.721539109	3.432244054	1.982761099	0	5.648742502
ATXN7L3	16.8430037	14.23757669	5.58345164	4.466398301	15.04100809	1.805883359	1.08673237	22.81091387	1.849916089	16.6944216	10.52090467	18.27713992
ATXN7L3B	5.257599738	5.71877741	2.572590095	4.500511842	4.750710124	0.079046225	0.965994419	26.39991587	3.543785961	15.23015774	2.718767014	3.269941947
ATXN8OS	0	0	0	11.49691346	0	0	0	1.046997993	0	0	0	0
AUH	3.389251852	2.202351434	0	0	4.257071309	33.24200438	18.36501426	1.469158131	2.220817949	2.109641698	0	0
AUNIP	0	0	0	0.326153573	0	0	1.645139431	0	0	0	0	3.926776866
AUP1	87.62058479	115.6501079	227.0462584	49.33531093	20.70814884	148.1653461	110.7474451	17.85325985	169.3005794	47.49065315	160.4116139	78.3538706
AURKA	9.35446576	0	7.28922748	0	2.420346256	0	0	0.021610593	0.413143227	0.133436701	3.759427172	11.39352549
AURKAIP1	467.5416909	431.6952655	395.7306723	300.9326776	135.9797283	272.3799581	206.0914055	172.2987035	573.1182937	217.3065199	451.5056499	382.1530592
AURKAPS1	10.33434148	0	0	0	2.556894255	0	0	0.035811438	0	0	0	1.807706258
AURKAPS2	0	0.064382452	0	0	0	0	0	0	2.986425473	0	0	0
AURKB	7.445570091	8.246995889	10.34664074	17.3573914	0	0	0	0	0	2.962910625	0	7.955375331
AURKBPS1	2.918647373	0	0	0	0	0	0	1.785634394	0	0	5.294880009	0
AURKC	0	6.713922176	12.46610513	0	0.159705231	0	0	1.540040275	0	1.291363058	0.112756253	10.31719467
AUTS2	0	2.728038371	3.483105809	4.010245705	3.28978343	4.013363325	0.025190455	0.737554923	1.475612682	0.988487771	0.576430767	0.432914384
AVEN	3.485298431	6.498884966	9.775439081	35.69474983	12.02926712	0	0	3.451371195	0	11.98733964	5.401400129	1.51232556
AVIL	0	1.013537154	0	0	0.324027433	0	0	0	6.913770033	0.684788032	0	0
AVL9	0.852383525	2.064015909	0	5.14630013	0.264651771	3.873423401	3.262135053	2.071564595	0.722799633	3.096445622	11.58478526	0.419691263
AVP	0	0	0	0	0	0	0	0	43.51899912	0	0.351566346	0
AVPI1	0.089147151	44.66014581	0.81657558	5.06568984	15.33405415	46.93988592	0	2.609758544	24.0390592	10.17311056	3.595725626	11.19982824
AVPR1A	0.754887042	2.206071242	0	2.671570215	0.945746425	0.015530854	0.034508503	0	2.133750286	0	0	0
AVPR1B	0	0	15.70699018	0	0	0	0	0	0	0	0	0
AVPR2	0	0	0	0	2.638682467	0.077862012	26.46962848	0	0	0	0	0
AWAT1	0	0	0	0	0	0	22.88143178	0	5.716437507	0	0	0
AWAT2	0	2.796150498	0	0	0	0	0	0	0	0	0	0
AXIN1	25.5156797	22.52697572	5.99282302	10.67234618	39.04372619	27.62060924	35.5793775	23.70100969	14.40530273	34.75558469	13.05598719	23.99347598
AXIN2	0	0.29146973	0	0	2.0201731	0	0	0.026000085	0.04970599	0.508376813	0	0
AXL	0	0	0	7.732494588	0	1.902676981	0	0	0	0.931721343	0	0
AZGP1	0	0	0	0	0	0	0	0	25.95336358	6.179332319	51.43735252	0
AZGP1P1	2.101487466	0	0	0	0	0	0	2.42353376	3.029413816	0	0	0
AZGP1P2	0	0	0	0	0	0	0	0	0	0	2.241574953	0
AZI1	17.96757266	23.18807212	17.06527888	23.28397653	4.322389639	20.99021292	0.044673208	12.47156335	42.74234386	6.135507267	6.193648947	2.687083674
AZI2	2.067666912	0	0	0	3.342363111	0	6.456631351	2.911514425	2.504755935	6.052400781	1.726682637	0.040824657
AZIN1	5.137237873	8.550309452	2.614243808	3.081356138	7.921992856	4.217119753	1.041128216	9.886831356	0.871249512	5.810296756	0.900908977	5.325138989
AZU1	0	12.68588444	0.207725367	0	80.94445988	0	0	48.40332074	0	27.45240656	0	0
B2M	1161.845883	1442.263986	1362.395547	1238.467243	2151.215707	1560.956083	1385.271498	538.9337684	1282.347853	797.83507	1352.239932	1161.516798
B3GALNT1	7.225399886	0	0	0	2.433848943	2.358121928	0	0	3.872698628	0.155572314	0	0
B3GALNT2	3.240840674	0.536077475	0	0.594055624	0	3.034306227	0	1.472273986	5.496301562	0.835103532	0	1.690526011
B3GALT2	0	0	0.747530294	0	0	0	0	0	0	0.925970974	0	0
B3GALT4	3.348887299	4.265948423	12.21957407	4.130069545	1.759622951	19.70099406	1.438366002	4.619494957	10.45410417	2.637333658	5.937425946	2.746584143
B3GALT6	6.753351556	32.22732438	8.953387242	10.98237204	9.849489899	29.95931181	0.057884833	5.419477105	11.52869296	19.55055493	0.467496387	11.49533476
B3GALTL	0	0	0.269673359	0	0	7.112209903	0	0	0	0.537545714	0	0
B3GAT1	0	1.467782443	0	0	4.41709681	0.101316385	0	0.063868856	0	4.15397214	0	0.93137822
B3GAT2	4.512466722	2.404057477	11.90800503	0.915771462	0	76.95768026	0	4.660714479	18.25766841	0	14.35723905	0.080185989
