smallRNAName	NC2	NC3	NC4	NC5	Pcos1	Pcos2	Pcos3	Pcos4	Pcos5
tsrna-00823	7.588306203	2.583034885	22.0242972	3.766100078	5.979895591	3.766634399	3.984222479	11.32964742	13.14082032
tsrna-06150	17788.07378	18751.54175	14892.82977	16552.00984	16265.31601	17902.8133	17885.17471	10185.35303	16958.22862
tsrna-06870	1.084043743	3.874552328	4.404859441	0	0	3.766634399	1.992111239	0	0
tsrna-16077	0	1.291517443	0	0	0	0	0	0	0
tsrna-00434	0	0	0	0	5.979895591	0	0	0	0
tsrna-13768	0	0	0	0	0	0	0	16.99447113	0
tsrna-13180	0	0	4.404859441	0	0	0	0	11.32964742	6.570410158
tsrna-04045	0	0	0	0	0	0	1.992111239	0	0
tsrna-16369	2.168087487	2.583034885	13.21457832	5.02146677	0	0	15.93688992	0	6.570410158
tsrna-18767	0	2.583034885	30.83401609	6.276833463	0	7.533268798	1.992111239	67.97788453	3.285205079
tsrna-25665	0	1.291517443	35.23887553	1.255366693	0	3.766634399	5.976333718	11.32964742	3.285205079
tsrna-14297	2.168087487	2.583034885	0	2.510733385	0	7.533268798	1.992111239	16.99447113	0
tsrna-18758	2.168087487	0	17.61943776	3.766100078	5.979895591	7.533268798	1.992111239	16.99447113	0
tsrna-24994	0	0	0	0	0	0	0	5.664823711	0
tsrna-05197	0	0	0	1.255366693	0	0	0	0	0
tsrna-06176	227.6491861	400.3704072	356.7936147	637.7262798	239.1958236	354.0636335	575.7201482	277.5763618	239.8199708
tsrna-24811	7.588306203	32.28793606	8.809718882	7.532200156	5.979895591	33.89970959	19.92111239	56.64823711	32.85205079
tsrna-13379	1.084043743	5.16606977	0	1.255366693	0	0	0	5.664823711	0
tsrna-16951	1.084043743	0	0	0	0	0	0	0	0
tsrna-09006	0	0	0	0	5.979895591	0	0	5.664823711	0
tsrna-04713	0	0	0	5.02146677	0	0	0	5.664823711	0
tsrna-24954	0	0	0	0	0	0	1.992111239	0	0
tsrna-04996	1714.957202	2918.82942	2198.024861	1210.173492	1632.511496	1864.484028	2077.772023	2005.347594	1718.162256
tsrna-01461	0	0	0	0	0	0	3.984222479	0	0
tsrna-11555	1.084043743	2.583034885	4.404859441	0	5.979895591	7.533268798	1.992111239	0	0
tsrna-00381	1.084043743	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-25828	0	0	0	1.255366693	0	3.766634399	3.984222479	0	0
tsrna-10892	0	1.291517443	0	0	0	0	0	0	0
tsrna-09286	1.084043743	0	4.404859441	2.510733385	0	3.766634399	0	0	0
tsrna-23353	23.84896235	55.53525003	52.85831329	42.68246755	23.91958236	30.13307519	83.66867206	28.32411855	42.70766603
tsrna-15283	1.084043743	1.291517443	0	2.510733385	11.95979118	3.766634399	1.992111239	50.9834134	6.570410158
tsrna-05153	1.084043743	2.583034885	0	0	0	0	1.992111239	5.664823711	6.570410158
tsrna-00236	0	0	0	0	0	0	1.992111239	0	0
tsrna-14781	18427.65959	20781.80717	16346.43339	19562.37917	18077.22437	20264.49307	19735.84605	11680.86649	18909.64043
tsrna-13531	16.26065615	19.37276164	4.404859441	12.55366693	0	18.833172	25.89744611	33.98894226	9.855615237
tsrna-06143	0	0	0	1.255366693	0	0	0	0	0
tsrna-21804	0	0	0	1.255366693	0	0	0	0	0
tsrna-01886	0	3.874552328	4.404859441	2.510733385	0	7.533268798	0	0	3.285205079
tsrna-02077	66.12666834	162.7311978	180.5992371	182.0281704	227.2360325	237.2979671	157.3767879	572.1471948	354.8021485
tsrna-08893	0	0	8.809718882	3.766100078	0	0	0	22.65929484	3.285205079
tsrna-20418	0	0	35.23887553	0	0	0	0	0	0
tsrna-19205	0	0	0	0	0	0	1.992111239	0	0
tsrna-10106	17699.1822	19013.71979	15046.99985	16710.18605	16875.26536	17676.81524	17606.27913	10247.66609	17020.64751
tsrna-06598	0	0	0	0	0	0	3.984222479	11.32964742	3.285205079
tsrna-09703	4.336174973	6.457587213	4.404859441	22.59660047	0	11.2999032	53.78700347	39.65376597	32.85205079
tsrna-25169	3341.022817	2539.123292	2717.798275	1635.7428	3468.339443	1706.285383	1681.341886	2418.879724	1810.147998
tsrna-10313	1.084043743	1.291517443	0	2.510733385	0	0	3.984222479	0	3.285205079
tsrna-13283	2.168087487	1.291517443	0	0	0	0	0	0	0
tsrna-24029	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-10457	0	0	0	1.255366693	0	0	3.984222479	5.664823711	0
tsrna-01655	3.25213123	15.49820931	22.0242972	12.55366693	17.93968677	30.13307519	13.94477868	33.98894226	29.56684571
tsrna-04026	0	1.291517443	0	0	0	0	0	0	0
tsrna-19732	1.084043743	9.040622098	4.404859441	6.276833463	0	11.2999032	13.94477868	0	3.285205079
tsrna-15421	0	1.291517443	0	1.255366693	0	0	1.992111239	5.664823711	3.285205079
tsrna-15369	0	0	0	2.510733385	0	0	0	0	0
tsrna-06952	1.084043743	0	4.404859441	1.255366693	0	0	0	5.664823711	0
tsrna-11601	1.084043743	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-11288	0	0	0	0	0	0	0	0	3.285205079
tsrna-21829	8.672349947	14.20669187	101.3117671	8.787566848	17.93968677	37.66634399	9.960556197	141.6205928	19.71123047
tsrna-24577	0	0	0	0	0	7.533268798	0	5.664823711	0
tsrna-23993	0	0	4.404859441	3.766100078	5.979895591	3.766634399	0	0	0
tsrna-26103	0	0	4.404859441	0	0	0	0	0	0
tsrna-22126	0	1.291517443	0	1.255366693	0	0	1.992111239	0	3.285205079
tsrna-24594	3.25213123	1.291517443	0	5.02146677	0	22.59980639	3.984222479	0	3.285205079
tsrna-10942	0	0	0	0	0	0	1.992111239	5.664823711	3.285205079
tsrna-07365	0	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-03236	23.84896235	65.86738957	96.9069077	179.517437	53.81906032	71.56605358	141.439898	90.63717937	82.13012697
tsrna-22025	44.44579348	67.15890701	52.85831329	128.0474026	71.75874709	161.9652792	181.2821228	113.2964742	160.9750489
tsrna-23382	0	0	4.404859441	0	0	0	0	0	0
tsrna-04102	0	0	0	0	0	3.766634399	0	0	0
tsrna-02878	11.92448118	25.83034885	13.21457832	23.85196716	17.93968677	30.13307519	33.86589107	39.65376597	19.71123047
tsrna-03818	3.25213123	10.33213954	13.21457832	5.02146677	0	7.533268798	5.976333718	11.32964742	9.855615237
tsrna-03377	0	0	0	0	0	3.766634399	0	0	0
tsrna-15958	9.75639369	54.24373259	74.8826105	32.63953401	11.95979118	15.0665376	21.91322363	90.63717937	29.56684571
tsrna-14871	1.084043743	0	0	1.255366693	5.979895591	3.766634399	3.984222479	0	3.285205079
tsrna-22818	0	0	4.404859441	5.02146677	0	3.766634399	5.976333718	22.65929484	9.855615237
tsrna-08659	0	0	0	0	0	0	0	5.664823711	0
tsrna-19729	1.084043743	2.583034885	0	2.510733385	0	0	0	0	3.285205079
tsrna-19514	6.50426246	11.62365698	52.85831329	16.319767	0	15.0665376	17.92900116	5.664823711	16.42602539
tsrna-04158	2.168087487	1.291517443	13.21457832	0	0	3.766634399	3.984222479	39.65376597	6.570410158
tsrna-22945	0	2.583034885	0	2.510733385	5.979895591	3.766634399	3.984222479	11.32964742	6.570410158
tsrna-23752	2.168087487	0	0	2.510733385	0	0	0	0	0
tsrna-07372	0	0	0	0	0	0	0	45.31858969	0
tsrna-02979	3.25213123	6.457587213	0	2.510733385	5.979895591	18.833172	9.960556197	5.664823711	6.570410158
tsrna-15784	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-22149	6.50426246	3.874552328	0	7.532200156	17.93968677	30.13307519	0	5.664823711	16.42602539
tsrna-02632	0	0	8.809718882	0	0	0	0	0	0
tsrna-07485	2.168087487	7.749104656	4.404859441	3.766100078	5.979895591	0	17.92900116	33.98894226	3.285205079
tsrna-06959	1.084043743	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-20789	24.9330061	15.49820931	17.61943776	25.10733385	29.89947796	30.13307519	35.85800231	113.2964742	16.42602539
tsrna-25659	0	0	4.404859441	0	0	0	1.992111239	22.65929484	0
tsrna-05007	0	0	0	1.255366693	0	0	0	0	0
tsrna-10651	3.25213123	1.291517443	0	3.766100078	0	3.766634399	0	16.99447113	9.855615237
tsrna-10660	0	0	0	3.766100078	5.979895591	3.766634399	1.992111239	5.664823711	3.285205079
tsrna-12324	0	0	8.809718882	0	0	0	0	0	0
tsrna-12925	11.92448118	23.24731397	167.3846588	20.08586708	29.89947796	18.833172	55.77911471	11.32964742	36.13725587
tsrna-00445	0	1.291517443	0	0	0	0	0	0	0
tsrna-12863	0	0	0	1.255366693	0	0	0	0	0
tsrna-03284	0	0	0	0	0	0	1.992111239	0	0
tsrna-10492	1.084043743	5.16606977	52.85831329	1.255366693	0	7.533268798	5.976333718	0	3.285205079
tsrna-26455	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-24250	0	1.291517443	0	0	5.979895591	0	1.992111239	11.32964742	0
tsrna-14839	0	1.291517443	0	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-21408	0	1.291517443	4.404859441	0	5.979895591	0	1.992111239	5.664823711	3.285205079
tsrna-25600	0	0	0	1.255366693	0	0	0	5.664823711	0
tsrna-04755	0	0	0	0	0	0	0	5.664823711	0
tsrna-13421	0	0	0	0	0	3.766634399	0	0	0
tsrna-09835	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-22337	0	1.291517443	0	0	0	0	0	0	0
tsrna-13094	0	1.291517443	0	0	0	3.766634399	0	0	0
tsrna-22354	0	0	0	0	0	0	1.992111239	5.664823711	3.285205079
tsrna-17429	14.09256866	27.12186629	13.21457832	18.83050039	23.91958236	56.49951599	17.92900116	84.97235566	29.56684571
tsrna-19708	7.588306203	6.457587213	8.809718882	25.10733385	5.979895591	0	21.91322363	5.664823711	6.570410158
tsrna-02862	4.336174973	7.749104656	8.809718882	7.532200156	0	3.766634399	17.92900116	33.98894226	3.285205079
tsrna-24083	0	0	0	1.255366693	0	0	0	0	0
tsrna-17601	2.168087487	18.0812442	17.61943776	18.83050039	23.91958236	41.43297839	17.92900116	39.65376597	29.56684571
tsrna-00285	2.168087487	19.37276164	13.21457832	18.83050039	0	18.833172	15.93688992	5.664823711	22.99643555
tsrna-23871	0	0	0	1.255366693	0	0	0	0	0
tsrna-06974	1.084043743	2.583034885	264.2915665	1.255366693	0	0	3.984222479	16.99447113	16.42602539
tsrna-14971	6.50426246	5.16606977	30.83401609	12.55366693	5.979895591	3.766634399	15.93688992	22.65929484	16.42602539
tsrna-16288	2.168087487	3.874552328	4.404859441	2.510733385	11.95979118	0	5.976333718	5.664823711	0
tsrna-12703	0	0	4.404859441	1.255366693	0	0	0	0	0
tsrna-10310	1.084043743	1.291517443	57.26317273	2.510733385	0	7.533268798	0	5.664823711	0
tsrna-11364	2.168087487	0	0	1.255366693	0	0	3.984222479	0	0
tsrna-15214	0	1.291517443	0	0	0	0	0	0	0
tsrna-08481	0	1.291517443	0	1.255366693	0	0	0	0	0
tsrna-23782	1.084043743	0	0	0	0	0	0	0	0
tsrna-18762	0	0	13.21457832	0	11.95979118	0	1.992111239	45.31858969	9.855615237
tsrna-15124	1.084043743	5.16606977	0	1.255366693	0	3.766634399	1.992111239	0	3.285205079
tsrna-02458	0	1.291517443	22.0242972	1.255366693	11.95979118	11.2999032	3.984222479	28.32411855	0
tsrna-04448	0	0	0	0	0	3.766634399	0	0	0
tsrna-18511	1.084043743	0	0	2.510733385	0	3.766634399	0	5.664823711	6.570410158
tsrna-17928	18.42874364	46.49462793	52.85831329	23.85196716	17.93968677	52.73288159	19.92111239	45.31858969	45.9928711
tsrna-24044	1.084043743	0	0	0	0	0	0	0	0
tsrna-25470	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-22352	0	0	0	0	0	0	1.992111239	0	0
tsrna-25386	0	0	0	0	0	0	0	5.664823711	0
tsrna-13462	0	0	4.404859441	1.255366693	0	0	1.992111239	0	0
tsrna-18956	13.00852492	7.749104656	13.21457832	7.532200156	11.95979118	11.2999032	3.984222479	5.664823711	16.42602539
tsrna-13092	0	1.291517443	0	0	0	0	0	5.664823711	3.285205079
tsrna-20863	0	0	0	0	0	7.533268798	1.992111239	0	0
tsrna-10272	0	3.874552328	0	0	0	0	0	16.99447113	3.285205079
tsrna-03941	0	2.583034885	0	0	0	0	1.992111239	0	0
tsrna-12865	0	0	0	0	0	0	1.992111239	0	3.285205079
tsrna-26026	0	0	0	1.255366693	0	0	3.984222479	11.32964742	0
tsrna-01561	2.168087487	0	0	2.510733385	0	0	5.976333718	0	0
tsrna-15879	16.26065615	12.91517443	22.0242972	13.80903362	29.89947796	41.43297839	7.968444958	5.664823711	16.42602539
tsrna-15970	0	3.874552328	8.809718882	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-03966	1.084043743	6.457587213	4.404859441	0	0	11.2999032	1.992111239	0	6.570410158
tsrna-08853	0	1.291517443	0	0	0	0	0	0	0
tsrna-19601	11.92448118	25.83034885	39.64373497	18.83050039	29.89947796	37.66634399	53.78700347	56.64823711	26.28164063
tsrna-21260	3.25213123	9.040622098	17.61943776	11.29830023	17.93968677	26.36644079	23.90533487	45.31858969	13.14082032
tsrna-25718	1.084043743	0	0	0	0	0	0	0	0
tsrna-17232	1.084043743	0	0	1.255366693	0	0	0	0	3.285205079
tsrna-02731	11.92448118	28.41338374	88.09718882	23.85196716	11.95979118	18.833172	39.84222479	186.9391825	9.855615237
tsrna-14751	0	2.583034885	0	2.510733385	0	3.766634399	1.992111239	0	0
tsrna-19012	1.084043743	5.16606977	0	10.04293354	5.979895591	7.533268798	5.976333718	5.664823711	6.570410158
tsrna-10652	1.084043743	2.583034885	8.809718882	2.510733385	5.979895591	3.766634399	1.992111239	11.32964742	9.855615237
tsrna-19969	1.084043743	2.583034885	0	1.255366693	5.979895591	15.0665376	3.984222479	5.664823711	6.570410158
tsrna-11556	2.168087487	1.291517443	8.809718882	2.510733385	0	11.2999032	1.992111239	28.32411855	6.570410158
tsrna-21501	1.084043743	6.457587213	4.404859441	10.04293354	0	0	9.960556197	0	9.855615237
tsrna-15118	1.084043743	0	0	0	0	3.766634399	0	0	3.285205079
tsrna-01524	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-14588	1.084043743	0	0	0	0	0	0	0	0
tsrna-14870	1.084043743	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-04746	0	0	0	0	0	0	0	5.664823711	0
tsrna-16121	1.084043743	0	8.809718882	1.255366693	0	0	1.992111239	5.664823711	0
tsrna-22162	0	1.291517443	0	0	0	0	0	5.664823711	0
tsrna-07008	0	0	0	0	0	0	1.992111239	0	0
tsrna-23569	58.53836214	167.8972675	101.3117671	130.558136	269.0953016	323.9305583	139.4477868	368.2135412	315.3796876
tsrna-07640	0	1.291517443	0	0	0	0	0	0	0
tsrna-03940	7.588306203	20.66427908	8.809718882	17.5751337	17.93968677	52.73288159	13.94477868	16.99447113	22.99643555
tsrna-13077	0	5.16606977	13.21457832	2.510733385	0	7.533268798	3.984222479	0	6.570410158
tsrna-13519	1.084043743	0	0	1.255366693	0	0	0	0	0
tsrna-12911	0	0	0	1.255366693	0	0	1.992111239	0	0
tsrna-04306	1.084043743	3.874552328	8.809718882	1.255366693	0	0	3.984222479	0	6.570410158
tsrna-06491	0	1.291517443	0	2.510733385	5.979895591	7.533268798	1.992111239	28.32411855	0
tsrna-10084	0	1.291517443	0	0	0	0	0	0	0
tsrna-15371	0	2.583034885	0	1.255366693	0	0	0	0	0
tsrna-00618	0	1.291517443	0	0	5.979895591	3.766634399	0	0	3.285205079
tsrna-12711	11.92448118	25.83034885	66.07289161	25.10733385	0	15.0665376	23.90533487	28.32411855	22.99643555
tsrna-26474	0	0	0	2.510733385	0	0	3.984222479	0	0
tsrna-20430	2.168087487	2.583034885	4.404859441	0	0	0	3.984222479	5.664823711	0
tsrna-03871	0	3.874552328	0	2.510733385	5.979895591	3.766634399	1.992111239	0	3.285205079
tsrna-09282	0	0	0	1.255366693	0	0	0	0	0
tsrna-18476	0	0	0	1.255366693	0	0	0	0	0
tsrna-03446	2.168087487	3.874552328	4.404859441	2.510733385	0	0	3.984222479	11.32964742	9.855615237
tsrna-10044	0	0	4.404859441	0	0	3.766634399	0	0	0
tsrna-13045	0	2.583034885	0	0	0	0	1.992111239	5.664823711	0
tsrna-22385	0	0	0	0	0	0	0	5.664823711	0
tsrna-22986	2.168087487	2.583034885	4.404859441	2.510733385	0	3.766634399	5.976333718	0	3.285205079
tsrna-06505	0	1.291517443	0	0	0	0	0	11.32964742	0
tsrna-01116	0	0	0	1.255366693	0	3.766634399	0	0	3.285205079
tsrna-09081	1.084043743	0	4.404859441	1.255366693	0	7.533268798	1.992111239	5.664823711	3.285205079
tsrna-05237	0	0	4.404859441	0	0	0	5.976333718	5.664823711	3.285205079
tsrna-16843	14.09256866	36.16248839	39.64373497	18.83050039	29.89947796	75.33268798	27.88955735	56.64823711	32.85205079
tsrna-06241	6.50426246	7.749104656	105.7166266	3.766100078	5.979895591	22.59980639	15.93688992	147.2854165	6.570410158
tsrna-15219	2.168087487	0	0	1.255366693	0	0	1.992111239	0	3.285205079
tsrna-09715	985.3957627	852.4015121	1021.92739	2042.481609	556.13029	1472.75405	3569.863341	906.3717937	1330.508057
tsrna-08820	0	0	0	0	0	0	1.992111239	0	0
tsrna-01109	0	0	0	0	0	0	0	0	3.285205079
tsrna-16648	0	0	0	1.255366693	0	0	0	0	0
tsrna-14240	14.09256866	11.62365698	17.61943776	17.5751337	29.89947796	64.03278479	11.95266744	22.65929484	19.71123047
tsrna-15390	3.25213123	14.20669187	61.66803217	8.787566848	23.91958236	45.19961279	23.90533487	169.9447113	16.42602539
tsrna-24392	1.084043743	1.291517443	4.404859441	2.510733385	0	0	1.992111239	5.664823711	6.570410158
tsrna-00616	1.084043743	0	0	0	5.979895591	0	1.992111239	0	0
tsrna-18503	1.084043743	0	0	0	0	0	1.992111239	11.32964742	6.570410158
tsrna-21279	0	0	4.404859441	0	0	0	0	0	0
tsrna-06060	3.25213123	1.291517443	13.21457832	0	5.979895591	3.766634399	1.992111239	5.664823711	16.42602539
tsrna-17503	0	2.583034885	22.0242972	1.255366693	5.979895591	3.766634399	1.992111239	33.98894226	9.855615237
tsrna-20008	0	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-24296	19.51278738	9.040622098	13.21457832	23.85196716	17.93968677	22.59980639	27.88955735	56.64823711	16.42602539
tsrna-04249	0	0	0	0	0	0	0	11.32964742	0
tsrna-17434	2.168087487	7.749104656	4.404859441	6.276833463	17.93968677	18.833172	3.984222479	5.664823711	3.285205079
tsrna-17624	2.168087487	2.583034885	4.404859441	0	0	3.766634399	1.992111239	11.32964742	3.285205079
tsrna-13975	53.11814342	71.03345934	114.5263455	135.5796028	59.79895591	124.2989352	101.5976732	67.97788453	65.70410158
tsrna-15450	1.084043743	0	0	0	0	0	0	0	0
tsrna-06216	1.084043743	0	0	2.510733385	0	0	0	11.32964742	0
tsrna-21346	1.084043743	1.291517443	0	0	0	0	1.992111239	0	0
tsrna-03642	1.084043743	0	4.404859441	6.276833463	0	11.2999032	1.992111239	5.664823711	6.570410158
tsrna-13892	0	0	0	1.255366693	0	0	3.984222479	0	0
tsrna-23515	7.588306203	14.20669187	26.42915665	21.34123377	5.979895591	52.73288159	11.95266744	16.99447113	9.855615237
tsrna-03740	3.25213123	1.291517443	17.61943776	0	0	7.533268798	0	45.31858969	13.14082032
tsrna-01346	0	0	0	0	0	3.766634399	0	0	0
tsrna-00183	5.420218717	11.62365698	17.61943776	8.787566848	5.979895591	11.2999032	9.960556197	16.99447113	0
tsrna-04072	6.50426246	28.41338374	48.45345385	62.76833463	11.95979118	30.13307519	83.66867206	28.32411855	39.42246095
tsrna-10895	0	0	0	0	0	3.766634399	0	0	0
tsrna-01407	2.168087487	3.874552328	13.21457832	6.276833463	0	3.766634399	3.984222479	0	13.14082032
tsrna-16204	0	0	0	0	0	0	0	28.32411855	0
tsrna-23846	1.084043743	1.291517443	13.21457832	3.766100078	0	15.0665376	5.976333718	22.65929484	3.285205079
tsrna-02946	7.588306203	20.66427908	13.21457832	11.29830023	65.7788515	86.63259118	9.960556197	11.32964742	52.56328126
tsrna-08515	5.420218717	5.16606977	35.23887553	0	0	3.766634399	1.992111239	39.65376597	3.285205079
tsrna-11628	0	3.874552328	26.42915665	3.766100078	5.979895591	3.766634399	7.968444958	50.9834134	9.855615237
tsrna-15765	0	0	0	1.255366693	0	3.766634399	1.992111239	11.32964742	0
tsrna-02836	0	0	0	0	0	0	1.992111239	0	0
tsrna-11065	0	6.457587213	4.404859441	1.255366693	11.95979118	30.13307519	7.968444958	11.32964742	0
tsrna-09359	0	0	4.404859441	0	0	0	0	0	0
tsrna-13390	1.084043743	0	0	0	0	0	0	5.664823711	0
tsrna-07581	0	0	0	0	5.979895591	0	1.992111239	5.664823711	0
tsrna-00822	7.588306203	5.16606977	4.404859441	8.787566848	5.979895591	11.2999032	7.968444958	11.32964742	3.285205079
tsrna-12771	1.084043743	2.583034885	0	7.532200156	17.93968677	26.36644079	11.95266744	33.98894226	13.14082032
tsrna-11753	0	0	0	0	0	0	0	16.99447113	0
tsrna-15472	1.084043743	1.291517443	0	0	0	0	0	0	0
tsrna-01425	1.084043743	2.583034885	0	2.510733385	0	0	1.992111239	0	0
tsrna-15331	0	3.874552328	4.404859441	7.532200156	0	3.766634399	5.976333718	16.99447113	16.42602539
tsrna-00933	3.25213123	2.583034885	52.85831329	3.766100078	0	0	3.984222479	5.664823711	0
tsrna-13853	0	2.583034885	0	1.255366693	0	0	1.992111239	0	0
tsrna-14055	0	0	13.21457832	1.255366693	0	0	0	0	3.285205079
tsrna-16382	0	0	0	0	0	0	1.992111239	0	0
tsrna-25571	1.084043743	0	4.404859441	1.255366693	0	0	1.992111239	0	6.570410158
tsrna-19639	1.084043743	21.95579652	26.42915665	21.34123377	11.95979118	15.0665376	23.90533487	22.65929484	16.42602539
tsrna-20538	13.00852492	24.53883141	39.64373497	22.59660047	17.93968677	37.66634399	19.92111239	62.31306082	45.9928711
tsrna-19611	59.62240588	125.2771919	546.2025707	105.4508022	119.5979118	146.8987416	237.0612375	283.2411855	121.5525879
tsrna-20530	7.588306203	16.78972675	22.0242972	20.08586708	11.95979118	22.59980639	15.93688992	28.32411855	42.70766603
tsrna-15221	0	1.291517443	4.404859441	5.02146677	0	7.533268798	5.976333718	11.32964742	3.285205079
tsrna-16823	0	1.291517443	0	0	0	0	0	0	0
tsrna-09967	0	0	0	0	0	0	1.992111239	0	0
tsrna-14688	0	5.16606977	4.404859441	11.29830023	0	0	7.968444958	0	3.285205079
tsrna-00807	0	0	0	0	0	0	1.992111239	0	0
tsrna-24324	0	1.291517443	0	0	0	0	0	0	0
tsrna-03426	0	5.16606977	26.42915665	6.276833463	11.95979118	11.2999032	1.992111239	16.99447113	6.570410158
tsrna-11134	0	0	0	1.255366693	0	0	0	0	0
tsrna-12889	0	1.291517443	189.408956	1.255366693	5.979895591	11.2999032	1.992111239	22.65929484	0
tsrna-24252	0	0	0	0	0	0	1.992111239	0	0
tsrna-24732	0	2.583034885	0	0	0	0	1.992111239	0	3.285205079
tsrna-04577	0	0	4.404859441	0	0	0	0	0	0
tsrna-14359	1.084043743	0	4.404859441	1.255366693	0	3.766634399	1.992111239	0	0
tsrna-25189	0	0	0	0	0	0	0	5.664823711	0
tsrna-01557	0	0	0	1.255366693	0	0	0	0	0
tsrna-06558	0	0	0	0	0	0	3.984222479	0	0
tsrna-14807	0	2.583034885	4.404859441	1.255366693	0	0	0	16.99447113	3.285205079
tsrna-07204	0	1.291517443	0	0	0	0	0	0	0
tsrna-16546	1.084043743	0	0	3.766100078	0	3.766634399	7.968444958	5.664823711	0
tsrna-25061	0	2.583034885	0	1.255366693	0	0	0	0	3.285205079
tsrna-10290	0	1.291517443	0	2.510733385	0	7.533268798	0	0	0
tsrna-03020	2.168087487	5.16606977	26.42915665	1.255366693	17.93968677	15.0665376	5.976333718	16.99447113	6.570410158
tsrna-25346	1.084043743	1.291517443	22.0242972	1.255366693	5.979895591	0	1.992111239	16.99447113	0
tsrna-09541	0	2.583034885	0	1.255366693	0	0	0	11.32964742	0
