AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF005	ACF006	ACF007	ALI001	ALI002	ALI003	ALI004	ALI006	ALI007
CTTN	-0.0218104463637953	0.969262728216256	0.999945521717091	1067.0	2013.0	791.0	533.0	1663.0	847.0	1486.0	519.0	1124.0	1054.0	368.0	1370.0
LNP1	-0.297934340394211	1	1	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
SLC43A2	0.581358845776162	0.292415612701978	0.999945521717091	449.0	847.0	360.0	181.0	687.0	764.0	142.0	788.0	89.0	415.0	256.0	443.0
SLC43A3	-0.604179761792727	0.666729317593487	0.999945521717091	226.0	72.0	102.0	12.0	54.0	0.0	1.0	354.0	105.0	0.0	58.0	186.0
SLC43A1	1.18776270818418	0.323176169390216	0.999945521717091	95.0	224.0	61.0	85.0	603.0	365.0	2.0	85.0	269.0	0.0	21.0	109.0
CAMKK1	-0.979848005054978	0.511077459776882	0.999945521717091	39.0	65.0	181.0	11.0	0.0	0.0	0.0	161.0	70.0	195.0	91.0	88.0
CAMKK2	-0.107038827152599	0.849334123089712	0.999945521717091	378.0	1392.0	334.0	220.0	708.0	201.0	575.0	844.0	217.0	880.0	320.0	257.0
LOC100128882	5.31553475380678	1	1	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM90A20P	-4.39143609155858	1	1	0.0	0.0	0.0	1.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
C9orf135-AS1	-4.84462093398561	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0
AASDHPPT	1.62649299671476	0.461503098659274	0.999945521717091	14.0	57.0	0.0	157.0	105.0	0.0	0.0	185.0	0.0	51.0	0.0	0.0
ATP8A2P2	21.7673204534914	1	1	133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP8A2P3	5.44621366749347	1	1	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ATP8A2P1	0.416595518857221	0.831779514307941	0.999945521717091	48.0	86.0	0.0	87.0	127.0	0.0	176.0	0.0	50.0	0.0	0.0	40.0
IFITM4P	8.09442107270433	0.00386972472890046	0.114886003819347	75.0	445.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGBP1P2	4.53056530505065	1	1	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SCARB2	0.0380676232543312	0.972788431557484	0.999945521717091	252.0	388.0	67.0	219.0	233.0	551.0	1017.0	0.0	82.0	157.0	112.0	183.0
SCARB1	1.11855844977287	0.383166537431513	0.999945521717091	244.0	0.0	244.0	129.0	492.0	562.0	0.0	224.0	90.0	63.0	230.0	134.0
GIMAP1	-0.0630719602961607	0.927294778500323	0.999945521717091	233.0	226.0	42.0	90.0	544.0	164.0	269.0	505.0	216.0	198.0	66.0	65.0
GIMAP2	-0.592211569108731	0.810728795623495	0.999945521717091	0.0	276.0	0.0	0.0	161.0	0.0	0.0	238.0	0.0	245.0	39.0	0.0
GXYLT1	-1.02771314340013	0.584920422487913	0.999945521717091	41.0	128.0	44.0	0.0	0.0	1.0	0.0	0.0	145.0	99.0	18.0	1.0
GIMAP4	-0.784963315341781	0.51946240392517	0.999945521717091	448.0	1076.0	284.0	2.0	901.0	0.0	228.0	2195.0	124.0	1384.0	201.0	202.0
GIMAP5	-0.22386246716426	0.744162776054869	0.999945521717091	611.0	777.0	170.0	206.0	1108.0	458.0	183.0	2279.0	128.0	874.0	298.0	436.0
GIMAP6	-0.633695547495657	0.613896598054065	0.999945521717091	822.0	1003.0	51.0	150.0	2445.0	0.0	156.0	3742.0	54.0	2363.0	478.0	263.0
GIMAP7	-0.696442763360429	0.627756408883474	0.999945521717091	228.0	325.0	29.0	0.0	891.0	282.0	1.0	2113.0	40.0	768.0	1.0	208.0
GIMAP8	0.435264923964202	0.744215795030954	0.999945521717091	323.0	426.0	64.0	139.0	405.0	16.0	0.0	726.0	112.0	302.0	0.0	45.0
FAM90A22P	5.78403589014479	1	1	0.0	3.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SBF1	-0.69265980788039	0.396715865954418	0.999945521717091	3307.0	3351.0	796.0	444.0	1842.0	52.0	602.0	5804.0	721.0	3768.0	1447.0	2254.0
SBF2	-0.388949242454779	0.865977292862021	0.999945521717091	0.0	107.0	0.0	0.0	155.0	0.0	3.0	372.0	0.0	0.0	12.0	5.0
SCARA3	-0.483857314244659	0.765349100415144	0.999945521717091	317.0	32.0	0.0	36.0	1.0	0.0	0.0	114.0	59.0	143.0	120.0	51.0
ZGPAT	0.169297724297759	0.785608672041305	0.999945521717091	876.0	1429.0	838.0	454.0	256.0	1057.0	349.0	551.0	681.0	437.0	627.0	1181.0
SCARA5	0.666628327836508	0.701247007419708	0.999945521717091	0.0	528.0	150.0	11.0	97.0	0.0	65.0	108.0	0.0	0.0	38.0	164.0
HBE1	1.45147140540667	1	1	0.0	0.0	0.0	0.0	83.0	0.0	0.0	42.0	0.0	0.0	0.0	0.0
CAMKMT	1.39917077029511	0.627665782226791	0.999945521717091	0.0	134.0	0.0	0.0	246.0	0.0	0.0	0.0	75.0	0.0	0.0	1.0
SBDS	-0.0148791595232674	0.992193049995358	0.999945521717091	385.0	252.0	0.0	39.0	127.0	0.0	0.0	239.0	34.0	145.0	22.0	280.0
COX8BP	-8.36267335898439	0.00190972530198549	0.0717720431968269	0.0	0.0	0.0	0.0	0.0	0.0	294.0	47.0	0.0	0.0	22.0	0.0
WNT6	2.5976824298204	1	1	501.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	69.0
RP11-434C1.1	-1.92922551313673	0.504977511726593	0.999945521717091	0.0	0.0	0.0	26.0	0.0	0.0	0.0	120.0	0.0	0.0	0.0	142.0
LINC00710	4.73906388868998	1	1	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGKV3-15	-0.42152187045091	0.788181725136578	0.999945521717091	0.0	265.0	51.0	52.0	2.0	107.0	0.0	90.0	81.0	151.0	0.0	241.0
MTND4P2	5.12261288591737	1	1	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
EIF4EBP1P1	-7.21647182380484	0.0163451594997422	0.303036011859475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	76.0
MTND4P3	4.05683652676089	1	1	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IGKV3-11	1.19641527860521	0.284225377344406	0.999945521717091	328.0	113.0	172.0	174.0	245.0	0.0	13.0	76.0	51.0	18.0	172.0	99.0
WNT1	2.38391675531942	0.391343073402346	0.999945521717091	0.0	0.0	50.0	11.0	0.0	236.0	0.0	98.0	0.0	0.0	0.0	0.0
MTND4P5	-6.84492026595769	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.0	0.0
WNT2	-0.0437141929255485	0.987895713501703	0.999945521717091	0.0	0.0	0.0	35.0	33.0	0.0	0.0	58.0	0.0	79.0	0.0	0.0
WNT3	3.36607802195128	1	1	0.0	0.0	0.0	0.0	0.0	258.0	0.0	39.0	0.0	0.0	0.0	0.0
MTND4P8	5.51108109681805	1	1	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WNT4	0.834565839809421	0.653912512482878	0.999945521717091	441.0	379.0	394.0	1.0	178.0	0.0	0.0	0.0	70.0	0.0	219.0	240.0
FAM90A24P	2.68198048852143	0.255895198130003	0.999945521717091	0.0	0.0	0.0	21.0	3.0	77.0	1.0	1.0	0.0	0.0	0.0	16.0
SPATA6L	1.22843651715553	0.671369868650082	0.999945521717091	97.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0
HBG2	-1.27961804579599	1	1	75.0	801.0	0.0	128.0	1610.0	1.0	117.0	7794.0	0.0	264.0	94.0	55.0
HBG1	0.0169753463243878	0.993040145509588	0.999945521717091	1.0	12.0	0.0	10.0	335.0	0.0	2.0	315.0	36.0	67.0	0.0	0.0
TAS2R67P	3.24068166051571	0.286075113320343	1	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-540K16.1	0.81374514695822	1	1	0.0	127.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0
LINC00708	3.62401052201889	1	1	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00703	4.49381169960295	1	1	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CTB-12O2.1	-3.98746833131767	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
LINC00706	5.45788540809172	1	1	0.0	0.0	0.0	0.0	61.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00700	-0.714019781037735	1	1	0.0	0.0	0.0	0.0	0.0	127.0	1.0	0.0	0.0	0.0	136.0	0.0
IGKV3-25	-21.2513992405787	1	1	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0
LINC00701	7.38675395864513	0.0139706517094583	0.284139628281625	0.0	0.0	0.0	35.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0
IGKV3-20	1.054609894561	0.0979242728492715	0.724735193812075	707.0	398.0	831.0	163.0	261.0	1020.0	189.0	242.0	205.0	176.0	326.0	321.0
FAM90A23P	5.26958616923617	1	1	0.0	2.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC553139	-6.78249122632041	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0
LOC100287934	1.39633675301184	1	1	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
SCARF2	-0.145454653062924	0.933991447402797	0.999945521717091	0.0	0.0	265.0	0.0	192.0	254.0	423.0	245.0	41.0	73.0	0.0	68.0
SCARF1	0.372439849951471	0.771676124511888	0.999945521717091	312.0	93.0	31.0	190.0	356.0	38.0	0.0	145.0	26.0	441.0	1.0	287.0
GALNT9	5.37991196313247	0.00271636715975399	0.0907067264960786	48.0	229.0	89.0	18.0	66.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0
GALNT8	-0.369583328772967	0.87005559562198	0.999945521717091	0.0	0.0	37.0	114.0	0.0	41.0	269.0	121.0	0.0	0.0	67.0	0.0
LOC100128818	-20.6143813605752	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135.0	0.0	0.0	0.0	0.0
LOC100128817	4.8422061803568	1	1	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
BUD31	-1.07035120949643	0.230116464973269	0.999945521717091	274.0	343.0	1.0	48.0	154.0	286.0	227.0	797.0	158.0	406.0	386.0	74.0
TEX13A	5.38343115670575	1	1	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TEX13B	5.30701767466299	1	1	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PPDPF	0.273665402418972	0.702674188248904	0.999945521717091	2541.0	5352.0	2712.0	1398.0	959.0	3706.0	2018.0	391.0	3583.0	1359.0	1679.0	1884.0
FAM90A25P	-0.0255552826318429	1	1	0.0	0.0	0.0	0.0	70.0	0.0	0.0	1.0	42.0	0.0	0.0	0.0
TEX101	21.7932552638927	4.07360782715945e-13	3.02594240189693e-11	0.0	0.0	0.0	0.0	31.0	245.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA41	22.6255057926808	5.08908226517987e-14	6.38732469958679e-12	0.0	84.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SPATA42	-1.31905843658569	1	1	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0
TAS2R64P	0.446398015554996	1	1	0.0	0.0	0.0	0.0	53.0	0.0	0.0	54.0	0.0	0.0	0.0	0.0
CLCN3	0.715542885202865	0.510641576118636	0.999945521717091	148.0	301.0	36.0	113.0	235.0	156.0	2.0	340.0	96.0	95.0	0.0	128.0
CLCN2	3.48118808717986	0.0712407404378644	0.565491043443226	2.0	265.0	178.0	195.0	65.0	440.0	0.0	0.0	82.0	0.0	0.0	0.0
CLCN1	23.0376030598339	1.75182178287641e-14	4.83051585251027e-12	0.0	0.0	0.0	56.0	189.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FAM132A	1.31131352902183	0.463347114992504	0.999945521717091	261.0	86.0	575.0	27.0	0.0	156.0	53.0	0.0	79.0	0.0	0.0	275.0
RPL17P4	-6.00911154357006	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0
RPL17P6	0.491894926036259	0.553489597930098	0.999945521717091	58.0	86.0	161.0	46.0	9.0	170.0	108.0	27.0	46.0	67.0	73.0	34.0
RPL17P7	0.0644624692257496	0.941207392745217	0.999945521717091	340.0	486.0	349.0	104.0	3.0	738.0	433.0	463.0	305.0	238.0	219.0	118.0
RPL17P8	3.35348687161378	0.26922985624361	1	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
KDELC1	6.38161234258915	0.0338265906698362	0.37303455555756	0.0	63.0	24.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL17P9	4.78941528471716	1	1	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0
KDELC2	-0.819659130918469	0.627868251612933	0.999945521717091	29.0	79.0	0.0	28.0	73.0	0.0	132.0	24.0	0.0	0.0	98.0	47.0
FAM132B	8.53333439030314	0.00286036500710236	0.0936255085688055	0.0	0.0	192.0	69.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0
RPL17P2	5.52733752475802	1	1	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AC018470.4	-5.50999539715628	0.0302037060890738	0.354628050487586	0.0	0.0	0.0	0.0	18.0	0.0	426.0	326.0	38.0	0.0	0.0	0.0
LOC254896	5.1605502577132	1	1	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT7	4.58787783783115	1	1	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GALNT6	0.362216467218933	0.730252602821453	0.999945521717091	0.0	334.0	109.0	29.0	168.0	472.0	184.0	77.0	26.0	103.0	170.0	124.0
GALNT4	-6.83411670695684	0.0230038716884792	0.334985319797778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	68.0	0.0	0.0	0.0
GALNT3	0.823283203204918	0.510628175613989	0.999945521717091	81.0	0.0	122.0	24.0	69.0	163.0	49.0	0.0	29.0	64.0	62.0	26.0
GALNT2	1.22120103197697	0.36214818281116	0.999945521717091	44.0	898.0	274.0	166.0	263.0	675.0	12.0	205.0	0.0	382.0	0.0	361.0
GALNT1	-0.989432755209328	0.357714090619211	0.999945521717091	0.0	193.0	3.0	69.0	118.0	128.0	245.0	175.0	92.0	227.0	153.0	41.0
BPESC1	-2.78643889977896	0.334525574741631	0.999945521717091	1.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	92.0	0.0	0.0	35.0
TAS2R63P	-5.40191963264892	0.0728245241889903	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	21.0	0.0	0.0
SPATA2L	-0.00157102363599297	0.998942515261009	0.999945521717091	420.0	184.0	363.0	188.0	619.0	1.0	282.0	633.0	0.0	408.0	195.0	452.0
PPIAP5	6.42132747605596	1	1	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLCN7	0.424324613816803	0.567874762043877	0.999945521717091	806.0	1026.0	983.0	583.0	170.0	187.0	839.0	195.0	452.0	420.0	353.0	469.0
CLCN6	-0.252099859947097	0.915157191460528	0.999945521717091	0.0	0.0	0.0	112.0	183.0	1.0	0.0	0.0	254.0	46.0	63.0	0.0
SBK3	6.96895669879436	0.020423491658655	0.319265518113781	0.0	0.0	38.0	0.0	120.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
DAB1-AS1	5.36030910545957	1	1	0.0	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CLCN5	-4.40095918960398	1	1	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	48.0	0.0
CLCN4	3.86813129151743	0.0985814572439522	0.727527956359565	0.0	470.0	0.0	0.0	323.0	315.0	0.0	0.0	19.0	31.0	0.0	0.0
PPIAP6	3.31693992781996	0.273152037702703	1	0.0	0.0	12.0	0.0	0.0	2.0	0.0	0.0	1.0	0.0	0.0	0.0
SBK1	-1.3841670732737	0.278552230587578	0.999945521717091	290.0	32.0	131.0	0.0	361.0	0.0	182.0	1018.0	125.0	628.0	77.0	168.0
SPATA32	0.685396187724455	0.789617099074139	0.999945521717091	0.0	0.0	62.0	54.0	185.0	4.0	0.0	0.0	158.0	0.0	0.0	0.0
FAM131C	-3.01304043978807	0.320538942215052	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0
SPATA33	1.65462117771658	0.367163563801443	0.999945521717091	1.0	0.0	10.0	45.0	45.0	198.0	12.0	0.0	55.0	0.0	0.0	17.0
FAM131B	-2.89603369245001	0.137552169931641	0.909633699340818	0.0	0.0	1.0	11.0	36.0	0.0	0.0	166.0	56.0	21.0	154.0	0.0
PPIAP3	2.29645399329774	1	1	144.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	24.0	0.0	0.0
FAM131A	2.45799053837669	0.318596286929006	0.999945521717091	555.0	0.0	0.0	83.0	569.0	109.0	0.0	377.0	0.0	0.0	0.0	0.0
LNX1	0.551976204759749	0.823970321152189	0.999945521717091	0.0	80.0	30.0	0.0	165.0	0.0	0.0	0.0	54.0	75.0	0.0	0.0
BUD13	0.090676096912356	0.963282900902846	0.999945521717091	294.0	61.0	102.0	0.0	0.0	33.0	0.0	350.0	0.0	30.0	119.0	0.0
LOC100287965	-5.46611863944071	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0
LNX2	0.557484961803922	0.723240692868645	0.999945521717091	117.0	0.0	21.0	65.0	9.0	247.0	0.0	307.0	16.0	97.0	34.0	0.0
CYFIP2	-1.09470330920604	0.3503671198361	0.999945521717091	453.0	1400.0	2.0	92.0	877.0	16.0	32.0	3382.0	186.0	1462.0	64.0	661.0
ROPN1B	-0.0238855204528224	1	1	0.0	0.0	20.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0
RPL9P29	-21.9967808370948	1	1	0.0	0.0	0.0	0.0	0.0	0.0	210.0	0.0	0.0	0.0	0.0	0.0
RPLP0P9	-0.0575947776680735	0.951903899704692	0.999945521717091	413.0	670.0	351.0	40.0	13.0	644.0	475.0	32.0	494.0	183.0	304.0	99.0
CYFIP1	-0.28388392359046	0.699314325213588	0.999945521717091	162.0	473.0	404.0	232.0	1195.0	141.0	135.0	1673.0	261.0	788.0	202.0	491.0
RPLP0P6	-0.503480670394467	0.4351995955284	0.999945521717091	318.0	958.0	171.0	61.0	322.0	311.0	420.0	1207.0	172.0	690.0	74.0	231.0
RPLP0P7	6.45469227506961	1	1	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00661	5.71633710584899	1	1	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P25	21.4349916799709	1	1	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPLP0P2	7.01447623719545	1	1	0.0	295.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
RPL9P28	4.30459105222944	1	1	0.0	2.0	0.0	0.0	53.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0
RPLP0P3	4.87757211953767	1	1	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P21	5.66346530061171	1	1	0.0	0.0	69.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
RPL9P23	-6.59447534739777	0.0282886350941409	0.348797337451402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	140.0	0.0	24.0	0.0	0.0
PPIAP31	1.18631824385256	1	1	0.0	1.0	0.0	0.0	46.0	1.0	0.0	3.0	1.0	11.0	1.0	2.0
RPL9P20	-0.904430013136401	1	1	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0
NUB1	-0.738380573689486	0.150019434590964	0.959081115912034	799.0	423.0	541.0	244.0	503.0	329.0	948.0	1457.0	751.0	766.0	273.0	644.0
LINC00659	6.16329997311392	1	1	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00656	1.3063202220393	1	1	182.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	34.0	16.0	0.0	0.0
ROPN1L	0.394532631338322	0.891525483302942	0.999945521717091	0.0	112.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0
LINC00657	0.298726998107022	0.699761730303562	0.999945521717091	1165.0	1270.0	448.0	79.0	3389.0	1096.0	465.0	3627.0	191.0	1005.0	518.0	416.0
MPV17	-0.414680201236811	0.811415205073772	0.999945521717091	0.0	184.0	0.0	37.0	435.0	0.0	0.0	360.0	42.0	126.0	83.0	200.0
LINC00658	1.67987082327202	0.504922979523441	0.999945521717091	0.0	100.0	31.0	0.0	54.0	0.0	0.0	2.0	0.0	43.0	0.0	0.0
LINC00654	0.941566351953983	0.704807852626465	0.999945521717091	169.0	31.0	0.0	0.0	0.0	35.0	0.0	25.0	0.0	88.0	0.0	0.0
CUBN	-0.420521952494033	0.821982679355211	0.999945521717091	121.0	2.0	0.0	117.0	60.0	0.0	292.0	0.0	117.0	84.0	13.0	0.0
RPL9P32	-6.56950266273586	1	1	0.0	0.0	0.0	0.0	1.0	1.0	168.0	0.0	0.0	0.0	0.0	0.0
CEP164P1	4.95501113953163	1	1	0.0	0.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RPL9P30	21.4349916799709	1	1	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
INTS4L2	-5.85916905877665	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0
INTS4L1	-1.92791250440549	1	1	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0
LINC00648	1.58496368987561	0.584421514641888	0.999945521717091	0.0	158.0	31.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0
LINC00649	-6.31655413691307	0.00294454043564588	0.0955217315299811	1.0	1.0	0.0	0.0	1.0	0.0	0.0	295.0	0.0	24.0	0.0	22.0
LINC00645	-3.98746833131767	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0
LINC00640	3.88843089580231	1	1	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
PHACTR2P1	8.07594280347423	0.00268296344524982	0.0899107892981078	0.0	41.0	0.0	0.0	62.0	253.0	0.0	0.0	0.0	0.0	0.0	0.0
RP11-686G23.2	-4.97888599513334	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0
LINC00641	0.631990719733675	0.772284817433351	0.999945521717091	0.0	41.0	59.0	0.0	39.0	0.0	0.0	73.0	0.0	9.0	0.0	26.0
ASF1A	0.262379960925677	0.906387867709387	0.999945521717091	73.0	102.0	2.0	0.0	137.0	0.0	0.0	233.0	0.0	0.0	40.0	0.0
ASF1B	0.956370791144255	0.572671496915135	0.999945521717091	48.0	427.0	165.0	0.0	42.0	131.0	0.0	251.0	0.0	157.0	17.0	0.0
LINC00643	-3.79029274182841	1	1	0.0	0.0	0.0	0.0	28.0	0.0	301.0	0.0	0.0	12.0	0.0	0.0
SNORD114-8	3.92648847011083	1	1	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00682	-21.1114878945651	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	105.0
SNORD114-9	-6.28108300469595	1	1	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	0.0
FAM149A	0.647937761735301	0.747257933303733	0.999945521717091	0.0	0.0	157.0	51.0	13.0	86.0	0.0	0.0	84.0	21.0	80.0	0.0
RIC8A	-0.160928161750945	0.931231032599873	0.999945521717091	0.0	100.0	1.0	33.0	428.0	0.0	0.0	530.0	62.0	118.0	0.0	27.0
PPP3R1	-0.873542198301398	0.513749878610877	0.999945521717091	5.0	386.0	2.0	64.0	473.0	256.0	0.0	1553.0	37.0	601.0	36.0	208.0
PPP3R2	2.20681823810439	0.369532115823218	0.999945521717091	0.0	99.0	27.0	0.0	35.0	6.0	0.0	44.0	0.0	0.0	0.0	0.0
RIC8B	-1.32406267578176	0.440425305638921	0.999945521717091	48.0	40.0	0.0	0.0	189.0	0.0	252.0	20.0	117.0	0.0	32.0	63.0
HBQ1	-0.30861520598411	0.847458178213968	0.999945521717091	3.0	434.0	0.0	0.0	485.0	373.0	109.0	620.0	105.0	549.0	0.0	68.0
PPAPDC1A	-0.96590989412217	1	1	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	77.0
LINC00673	6.51822295307402	0.030172337455615	0.354628050487586	0.0	0.0	65.0	1.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LINC00674	-0.744281105708367	0.71547721530805	0.999945521717091	0.0	335.0	2.0	0.0	351.0	0.0	151.0	548.0	0.0	283.0	35.0	0.0
PPAPDC1B	0.747410077293112	0.438185695772394	0.999945521717091	195.0	281.0	153.0	242.0	287.0	413.0	1.0	61.0	98.0	113.0	344.0	210.0
LINC00675	-0.318454365830772	0.869671650939849	0.999945521717091	1.0	117.0	181.0	65.0	0.0	1.0	194.0	0.0	156.0	0.0	0.0	109.0
LINC00670	2.61258678282371	1	1	0.0	0.0	0.0	145.0	33.0	0.0	0.0	0.0	0.0	61.0	0.0	0.0
LINC00671	-3.47993567635698	1	1	0.0	0.0	15.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0
LINC00672	-0.998808166967912	0.69112810486607	0.999945521717091	88.0	166.0	0.0	8.0	0.0	0.0	105.0	0.0	188.0	0.0	0.0	0.0
TYSND1	-0.0915395091304233	0.917702944128143	0.999945521717091	221.0	230.0	206.0	114.0	359.0	413.0	1.0	610.0	136.0	269.0	243.0	405.0
LINC00667	-0.1452390238534	0.960001868354242	0.999945521717091	0.0	0.0	0.0	0.0	85.0	0.0	0.0	100.0	0.0	19.0	0.0	0.0
HBP1	-1.83997304364425	0.326568336138242	0.999945521717091	50.0	185.0	0.0	0.0	33.0	0.0	0.0	262.0	0.0	271.0	58.0	110.0
