AccID	log2FC	Pvalue	FDR	ACF001	ACF002	ACF004	ACF006	ALI001	ALI003	ALI006	ALI007
TICAM1	0.235663897527413	0.848393475033876	0.999856696914365	591.0	153.0	145.0	1003.0	515.0	101.0	443.0	22.0
FOXP4	-1.17586047701601	0.608877042174198	0.999856696914365	0.0	121.0	98.0	0.0	1.0	0.0	230.0	81.0
FOXP3	-0.730105825199612	0.747682008741851	0.999856696914365	0.0	0.0	50.0	277.0	410.0	13.0	17.0	0.0
FOXP1	0.213510484596577	0.886024867626401	0.999856696914365	40.0	633.0	298.0	325.0	0.0	270.0	143.0	267.0
RP11-57H12.3	-21.7978179190173	1	1	0.0	0.0	0.0	0.0	0.0	0.0	113.0	0.0
LIX1	4.02150769795882	0.23705053913311	1	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
SLC25A51	4.63840153827188	0.171861046771027	1	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0
SLC25A53	-1.22352613333461	0.652554553014449	0.999856696914365	0.0	20.0	0.0	49.0	96.0	0.0	0.0	17.0
RNASEH2C	-0.295693840257176	0.762162789291838	0.999856696914365	2472.0	1073.0	290.0	1593.0	672.0	1332.0	1069.0	1127.0
KRT18P41	6.0599514626931	1	1	0.0	0.0	0.0	74.0	0.0	0.0	0.0	0.0
CPB2	-4.04656229619432	1	1	0.0	0.0	0.0	5.0	1.0	48.0	0.0	0.0
RNASEH2B	-0.360264348222895	0.821460600193377	0.999856696914365	340.0	284.0	27.0	19.0	285.0	28.0	0.0	269.0
CPB1	6.11726994851855	1	1	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0
RNASEH2A	-1.25035136201867	0.454846341463549	0.999856696914365	122.0	260.0	0.0	120.0	1.0	401.0	127.0	80.0
C7orf76	5.56440772015604	1	1	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0
C7orf71	21.1564406381997	1	1	0.0	0.0	74.0	0.0	0.0	0.0	0.0	0.0
KRT18P47	-1.2174816636085	1	1	0.0	0.0	0.0	51.0	0.0	0.0	0.0	88.0
C7orf73	-1.41031302760327	0.207253940629209	0.999856696914365	62.0	326.0	79.0	49.0	519.0	139.0	132.0	52.0
C7orf72	-21.730342099448	1	1	0.0	0.0	0.0	0.0	0.0	0.0	109.0	0.0
FOXO6	5.84316952879786	1	1	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXO4	1.37130004627759	0.194339816278448	0.999856696914365	471.0	557.0	94.0	809.0	41.0	172.0	68.0	177.0
FOXO3	-0.287032517699348	0.830059846105719	0.999856696914365	509.0	1337.0	3.0	2215.0	1095.0	167.0	804.0	1020.0
FOXO1	-0.238681466089981	0.896074418569592	0.999856696914365	62.0	126.0	0.0	308.0	0.0	106.0	48.0	206.0
NPAT	-9.39163504787861	0.000786203455572777	0.0558917878944831	0.0	0.0	0.0	0.0	165.0	0.0	164.0	0.0
CLTCL1	8.23476701212386	2.5413608886022e-06	0.00121231677699734	80.0	129.0	137.0	179.0	0.0	0.0	0.0	1.0
SSXP8	4.65844297104919	1	1	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0
SSXP9	-2.07548586367816	1	1	0.0	36.0	0.0	0.0	0.0	62.0	0.0	0.0
KRT18P38	6.62447230609583	0.0504357208909581	1	0.0	18.0	0.0	97.0	0.0	0.0	0.0	0.0
EVI5	-1.59777642823663	0.344033261303858	0.999856696914365	1.0	94.0	14.0	42.0	0.0	62.0	73.0	116.0
CPA6	7.34164813309255	0.0119442952528936	0.204687868569014	113.0	90.0	0.0	1.0	0.0	0.0	0.0	0.0
CPA5	0.176283747171566	1	1	0.0	175.0	0.0	0.0	0.0	63.0	0.0	0.0
CPA4	-10.2833786178029	5.10123417049944e-06	0.00213849919741482	0.0	0.0	0.0	0.0	407.0	79.0	153.0	0.0
KRT18P54	4.53373838964921	1	1	0.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0
C7orf63	-0.946742685546352	0.766104638997461	0.999856696914365	0.0	0.0	18.0	36.0	93.0	0.0	0.0	0.0
SSXP1	-7.57179251402185	0.0253675152273746	1	0.0	0.0	0.0	0.0	0.0	0.0	64.0	22.0
C7orf65	-3.36250533699591	1	1	0.0	29.0	0.0	0.0	0.0	122.0	0.0	0.0
SSXP3	1.71228064150661	1	1	0.0	0.0	0.0	115.0	0.0	0.0	0.0	26.0
C7orf60	1.98757991691151	0.506440245267686	1	42.0	16.0	0.0	26.0	0.0	0.0	0.0	15.0
SSXP4	-21.6945951309319	1	1	0.0	0.0	0.0	0.0	0.0	0.0	105.0	0.0
KRT18P57	-5.4453154209931	0.109020586648931	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
SSXP5	4.5515977904022	0.180116488065746	1	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0
DEFA4	1.46578139085483	0.651468816135656	1	0.0	16.0	0.0	78.0	0.0	19.0	0.0	0.0
SSXP6	-22.0637686033109	1	1	0.0	0.0	0.0	0.0	350.0	0.0	0.0	0.0
C7orf61	4.84306850073145	1	1	0.0	0.0	36.0	0.0	0.0	0.0	1.0	0.0
KRT18P55	-21.7315846346758	1	1	0.0	0.0	0.0	0.0	0.0	111.0	0.0	0.0
DEFA5	5.52983769672762	1	1	0.0	74.0	0.0	0.0	0.0	0.0	0.0	0.0
SSXP7	-6.44003024791122	1	1	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
DEFA3	4.51377542622449	0.085417793178228	0.845257332494711	0.0	996.0	0.0	330.0	0.0	0.0	0.0	33.0
FOXN4	-6.47937283337324	1	1	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0
DEFA1	5.93297963577212	0.0499994490571041	0.550710492242021	0.0	33.0	0.0	157.0	0.0	0.0	0.0	2.0
FOXN3	0.48216957276559	0.692556352914226	0.999856696914365	87.0	487.0	258.0	1323.0	48.0	65.0	393.0	492.0
FOXN2	5.90435684552485	0.0179345243067023	0.260342297228666	0.0	59.0	0.0	322.0	2.0	0.0	2.0	0.0
FOXN1	-0.631142741197655	1	1	0.0	0.0	0.0	168.0	0.0	153.0	0.0	0.0
UQCRC2P1	-0.821953389384846	0.80042413918964	1	0.0	0.0	0.0	24.0	0.0	25.0	0.0	0.0
SMARCA5-AS1	-3.81892084585532	0.162973362489481	0.999856696914365	0.0	58.0	0.0	0.0	0.0	0.0	288.0	48.0
SCGB3A2	5.29835169744784	1	1	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0
SCGB3A1	-1.95449314466219	1	1	0.0	0.0	0.0	50.0	0.0	114.0	0.0	0.0
KRT18P49	2.72294573301021	1	1	0.0	0.0	82.0	0.0	14.0	0.0	0.0	0.0
RFPL4AP2	3.85175012586184	0.257742204347188	1	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0
RFPL4AP1	5.80476685312379	1	1	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0
KRT18P20	5.43846728946775	1	1	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0
KRT18P25	3.17453686001152	0.352623698445224	1	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0
CELF1	1.10644321285565	0.216127299520874	0.999856696914365	897.0	715.0	552.0	1043.0	145.0	250.0	259.0	337.0
CELF3	5.46952755897078	0.106376469075031	1	0.0	0.0	24.0	46.0	1.0	0.0	0.0	0.0
CELF4	-0.0640362394308755	0.983681912178659	1	0.0	29.0	0.0	24.0	0.0	20.0	0.0	9.0
CELF5	-0.573448076323181	1	1	0.0	0.0	0.0	34.0	0.0	0.0	29.0	0.0
MCM10	-0.379023694151606	0.905539740644	0.999856696914365	0.0	50.0	0.0	39.0	0.0	0.0	0.0	71.0
CELF6	-0.4827682395294	1	1	1.0	0.0	0.0	203.0	0.0	155.0	0.0	16.0
SQRDL	-0.554415019108087	0.573083633400294	0.999856696914365	3044.0	2490.0	2665.0	510.0	4283.0	1680.0	1725.0	1647.0
FOXM1	-1.34506465252895	0.299716858545279	0.999856696914365	110.0	189.0	88.0	41.0	3.0	292.0	87.0	296.0
FLJ31306	-0.125473957381634	0.940923780275381	0.999856696914365	64.0	85.0	81.0	14.0	2.0	0.0	102.0	74.0
LOC100287497	0.145807614241571	1	1	147.0	0.0	0.0	0.0	0.0	72.0	0.0	11.0
LOC100287498	-6.65174743780164	1	1	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
MYADML2	6.92136726949154	1	1	0.0	0.0	1.0	133.0	0.0	0.0	0.0	0.0
KRT18P18	-21.4243362956681	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0
KRT18P17	4.37305183667435	0.195623421395597	1	0.0	0.0	9.0	49.0	1.0	1.0	0.0	0.0
KRT18P16	6.22717469487066	1	1	0.0	110.0	0.0	7.0	0.0	0.0	0.0	0.0
KRT18P19	-6.65174743780164	1	1	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0
KRT18P30	-1.98888017797493	1	1	0.0	0.0	0.0	33.0	0.0	0.0	75.0	0.0
PVRIG	-0.491622774563655	0.783348696318291	0.999856696914365	241.0	31.0	0.0	310.0	12.0	1.0	154.0	393.0
LOC388996	4.50879189254833	0.184295163886954	1	0.0	0.0	16.0	2.0	0.0	0.0	0.0	0.0
KRT18P34	-22.4911609476588	1	1	0.0	0.0	0.0	0.0	0.0	191.0	0.0	0.0
KRT18P33	21.1221246491054	1	1	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0
FOXL2	5.26302973643304	1	1	68.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
FOXL1	7.66038859231021	0.00377775701485547	0.115622766689183	75.0	90.0	58.0	0.0	0.0	0.0	0.0	0.0
SLC25A16	7.54512414263213	0.00570756316108248	0.140745862335856	0.0	212.0	23.0	27.0	0.0	0.0	0.0	0.0
SLC25A15	-0.160964755088976	0.946240766772474	0.999856696914365	21.0	0.0	0.0	149.0	1.0	56.0	0.0	70.0
SLC25A17	1.54473826370247	0.530074562961577	0.999856696914365	143.0	329.0	0.0	38.0	0.0	0.0	0.0	105.0
NPC1	-8.25753968297252	5.28487998594943e-05	0.0104444328179463	0.0	0.0	1.0	1.0	0.0	207.0	102.0	97.0
LOC100128494	-0.58383734795803	0.74721059462492	0.999856696914365	118.0	410.0	378.0	0.0	479.0	0.0	215.0	328.0
SLC25A19	-0.165593816361632	0.937994122160391	0.999856696914365	198.0	469.0	98.0	0.0	0.0	226.0	0.0	274.0
NPC2	-0.403112067886628	0.658650749353239	0.999856696914365	309.0	296.0	360.0	198.0	297.0	188.0	292.0	324.0
KRT18P28	21.273655744023	1	1	0.0	169.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A10	1.02728020927846	0.288782565267448	0.999856696914365	1246.0	1090.0	1476.0	422.0	528.0	502.0	196.0	289.0
KRT18P27	6.39577175895524	0.0380132491241123	1	0.0	153.0	33.0	0.0	0.0	1.0	0.0	0.0
RFPL4AP7	19.9485162623324	1	1	0.0	0.0	108.0	0.0	0.0	0.0	0.0	0.0
SLC25A12	-0.815345408874284	0.623892120861438	0.999856696914365	1.0	203.0	117.0	82.0	0.0	140.0	85.0	228.0
RFPL4AP6	6.57317031267373	0.0522535267979561	1	0.0	0.0	60.0	18.0	0.0	0.0	0.0	0.0
SLC25A11	0.0258907529047314	0.977799985493431	0.999856696914365	711.0	835.0	867.0	798.0	921.0	167.0	609.0	579.0
SLC25A14	1.59580561744819	0.623361506043638	1	0.0	49.0	0.0	43.0	0.0	15.0	0.0	0.0
SLC25A13	-0.981203104842084	0.523070465589159	0.999856696914365	83.0	45.0	43.0	117.0	295.0	0.0	98.0	25.0
STAG3L5P	2.09679759442265	0.502675180701453	0.999856696914365	0.0	79.0	62.0	0.0	0.0	20.0	0.0	0.0
FOXK2	5.87291786608056	1	1	0.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0
FOXK1	2.51632256430641	1	1	0.0	0.0	0.0	116.0	0.0	0.0	0.0	15.0
CCT7P1	5.39391990377157	1	1	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0
SLC25A27	-0.818367361862645	1	1	0.0	206.0	0.0	21.0	213.0	0.0	0.0	10.0
SLC25A26	0.492594081765708	0.83013572016425	0.999856696914365	53.0	57.0	0.0	40.0	0.0	22.0	0.0	43.0
SLC25A29	0.749688641621881	0.601867198057789	0.999856696914365	404.0	389.0	132.0	630.0	0.0	284.0	93.0	187.0
FLJ43315	-0.531645857176521	0.870093789944907	1	0.0	0.0	0.0	27.0	0.0	23.0	0.0	0.0
SLC25A28	0.911177139611635	0.487837955325308	0.999856696914365	277.0	706.0	417.0	239.0	1.0	230.0	71.0	257.0
FLJ45974	-21.1517545941439	1	1	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0
SLC25A21	-7.69609336622627	0.0216854223633732	1	0.0	0.0	0.0	0.0	0.0	0.0	52.0	47.0
SLC25A20	-0.00322658846924723	0.998155366608736	0.999856696914365	1.0	187.0	141.0	722.0	228.0	110.0	273.0	76.0
SLC25A23	0.382448847244326	0.711211604782158	0.999856696914365	650.0	261.0	526.0	128.0	131.0	203.0	235.0	309.0
NTRK3-AS1	5.51026070278058	1	1	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC25A22	-1.20456845947655	0.498726601482147	0.999856696914365	325.0	264.0	0.0	121.0	502.0	342.0	0.0	181.0
SLC25A25	-0.387687337310589	0.678394726934148	0.999856696914365	649.0	862.0	566.0	288.0	1115.0	261.0	361.0	447.0
SLC25A24	-1.4321934014617	0.367703868791355	0.999856696914365	37.0	86.0	29.0	177.0	289.0	0.0	11.0	344.0
KRT18P14	0.655810937528863	1	1	0.0	0.0	55.0	0.0	0.0	30.0	0.0	0.0
KRT18P13	4.48268716146256	1	1	0.0	59.0	0.0	0.0	0.0	0.0	1.0	0.0
KRT18P12	-1.00872057795386	1	1	0.0	90.0	0.0	0.0	0.0	0.0	0.0	93.0
FOXJ3	2.05415547039898	0.242395013838643	0.999856696914365	80.0	129.0	103.0	516.0	0.0	0.0	43.0	94.0
KRT18P11	22.331518310939	1	1	275.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
FOXJ2	1.12911316015557	0.529288561617506	0.999856696914365	73.0	108.0	180.0	458.0	0.0	0.0	113.0	149.0
FOXJ1	-7.2600628845597	1	1	0.0	0.0	0.0	0.0	0.0	65.0	2.0	0.0
MERTK	-6.06874615260607	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0
SLC25A38	0.298716516360373	0.744675529031066	0.999856696914365	498.0	534.0	306.0	401.0	507.0	173.0	131.0	171.0
NELL2	-1.08193806360206	0.679564035346857	0.999856696914365	0.0	0.0	0.0	96.0	28.0	50.0	47.0	0.0
SLC25A37	0.0248385638201545	0.981847196977653	0.999856696914365	716.0	1500.0	416.0	2656.0	523.0	108.0	1263.0	1401.0
NELL1	-3.9238801639656	1	1	0.0	0.0	0.0	31.0	365.0	0.0	0.0	0.0
SLC25A39	0.112303880326911	0.905454053813581	0.999856696914365	2136.0	4182.0	672.0	5485.0	2845.0	1194.0	976.0	2442.0
SLC25A30	-0.247396626037791	0.870347271387022	0.999856696914365	168.0	79.0	0.0	191.0	88.0	20.0	161.0	51.0
FLJ45964	7.3098481023788	0.0281632720387081	0.348472665185218	153.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0
SLC25A32	-2.94195251746671	0.296586634621949	0.999856696914365	0.0	75.0	0.0	0.0	265.0	0.0	33.0	0.0
PVRL4	-0.102564486489715	0.962917530510584	0.999856696914365	164.0	16.0	91.0	0.0	0.0	79.0	0.0	150.0
SLC25A34	0.433297428905409	0.860897138941121	0.999856696914365	98.0	250.0	133.0	0.0	0.0	204.0	0.0	0.0
PVRL3	-2.28649889936148	0.360453996726035	0.999856696914365	0.0	47.0	0.0	37.0	0.0	141.0	0.0	74.0
SLC25A33	5.37910473376636	1	1	0.0	110.0	0.0	0.0	1.0	0.0	0.0	0.0
PVRL2	-0.53222965747125	0.572341583046916	0.999856696914365	1085.0	788.0	738.0	387.0	1274.0	938.0	390.0	451.0
SLC25A36	-0.967281426765963	0.515180593137716	0.999856696914365	76.0	92.0	24.0	161.0	166.0	0.0	198.0	75.0
PVRL1	0.444688065680728	0.792057275330593	0.999856696914365	217.0	76.0	245.0	308.0	0.0	237.0	165.0	1.0
SLC25A35	6.46962572861437	0.00488316956686206	0.129704003487383	0.0	62.0	43.0	335.0	0.0	3.0	0.0	0.0
FOXI3	5.09877165927077	1	1	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0
FOXI2	-4.4140726772235	0.194359128914751	1	0.0	1.0	0.0	0.0	0.0	0.0	15.0	0.0
FOXI1	7.18970153623784	0.0317292756945439	0.375347549113539	90.0	0.0	0.0	69.0	0.0	0.0	0.0	0.0
ZDHHC5	-0.566609240580068	0.600752776043138	0.999856696914365	407.0	831.0	66.0	247.0	697.0	342.0	54.0	302.0
ZDHHC6	-0.623099792173604	0.699191144973304	0.999856696914365	44.0	104.0	106.0	96.0	361.0	54.0	0.0	7.0
ZDHHC7	0.205759441280246	0.831572327073539	0.999856696914365	134.0	611.0	406.0	409.0	210.0	312.0	209.0	140.0
ZDHHC8	2.79461081935968	0.0493691271714386	0.546339418797704	151.0	141.0	261.0	437.0	0.0	34.0	47.0	11.0
ZDHHC1	0.217968675249646	1	1	178.0	345.0	134.0	223.0	0.0	378.0	46.0	0.0
ZDHHC2	-0.707514923546403	0.681680329830271	0.999856696914365	0.0	9.0	52.0	218.0	5.0	23.0	121.0	173.0
ZDHHC3	-0.0695107353968277	0.940870198120957	0.999856696914365	220.0	1034.0	497.0	265.0	275.0	294.0	361.0	403.0
CCT6P3	6.97849838414836	1	1	165.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
JRKL-AS1	5.20402639794835	1	1	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0
CCT6P2	-1.60647314800671	1	1	89.0	0.0	0.0	0.0	217.0	0.0	0.0	0.0
ZDHHC4	-2.51773113184901	0.255908456436354	0.999856696914365	0.0	322.0	0.0	0.0	526.0	1.0	228.0	146.0
GOLGA6L10	-2.91037278715409	1	1	0.0	0.0	3.0	30.0	0.0	152.0	0.0	0.0
CHORDC1	-0.0213998341268598	1	1	0.0	1.0	16.0	309.0	101.0	54.0	0.0	86.0
NPFF	-1.76719808410148	0.418103004895867	0.999856696914365	0.0	55.0	154.0	0.0	578.0	50.0	0.0	48.0
FOXH1	-0.952605656345631	0.482046702742561	0.999856696914365	906.0	996.0	237.0	1.0	590.0	682.0	844.0	311.0
SFRP4	0.834520550322285	1	1	0.0	70.0	0.0	6.0	0.0	18.0	0.0	0.0
NEGR1-IT1	-1.71563221102524	1	1	0.0	0.0	0.0	48.0	0.0	0.0	0.0	117.0
SFRP1	-0.936731173863817	0.668735154835534	0.999856696914365	0.0	120.0	52.0	0.0	115.0	30.0	60.0	0.0
SFRP2	-0.593354916337449	0.674145080687788	0.999856696914365	122.0	272.0	162.0	215.0	244.0	274.0	0.0	278.0
SFRP5	-3.87917557511738	1	1	0.0	0.0	8.0	0.0	0.0	0.0	0.0	126.0
FOXG1	-5.4453154209931	0.109020586648931	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0
SEPW1P	21.3427909562864	1	1	0.0	0.0	84.0	0.0	0.0	0.0	0.0	0.0
EVPL	0.531677356417285	0.727578799186266	0.999856696914365	478.0	622.0	787.0	0.0	51.0	161.0	255.0	482.0
OLA1P1	-20.8234899079707	1	1	0.0	0.0	0.0	0.0	76.0	0.0	0.0	0.0
RIMKLA	-7.09009105429039	1	1	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0
RBM12	0.0749629719927021	0.9472651757485	0.999856696914365	140.0	200.0	62.0	375.0	356.0	46.0	38.0	79.0
RIMKLB	5.42919494952089	1	1	0.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0
RBM10	-0.390525137957007	0.859803663069879	0.999856696914365	350.0	0.0	0.0	111.0	0.0	41.0	289.0	33.0
RBM11	0.807213047490391	1	1	0.0	0.0	0.0	110.0	0.0	37.0	0.0	0.0
FOXF2	5.65797268914933	1	1	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
C20orf24	-0.243647765403924	0.791647277969129	0.999856696914365	713.0	600.0	212.0	259.0	289.0	469.0	228.0	347.0
FOXF1	2.7166340815521	0.386098314626342	0.999856696914365	0.0	125.0	40.0	0.0	0.0	13.0	0.0	0.0
C20orf26	4.93838811549938	1	1	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0
C20orf27	1.14156453913403	0.30699188416033	0.999856696914365	348.0	1572.0	491.0	1578.0	496.0	18.0	242.0	447.0
PILRB	-0.0707065333534496	0.952658242560321	0.999856696914365	536.0	373.0	400.0	249.0	805.0	173.0	216.0	13.0
PILRA	-0.108470194568311	0.954026048509185	0.999856696914365	1.0	293.0	0.0	499.0	1.0	304.0	89.0	62.0
CCDC144NL	-1.37071198841607	0.601490010806798	0.999856696914365	44.0	0.0	0.0	1.0	52.0	0.0	1.0	38.0
MYLPF	0.420639224136577	1	1	0.0	0.0	0.0	65.0	0.0	0.0	0.0	36.0
RP11-134O21.1	4.24370523680178	0.211793104054516	1	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
CYSTM1	-0.253004419653223	0.800769735233997	0.999856696914365	621.0	404.0	954.0	195.0	491.0	565.0	467.0	431.0
SUV39H2	1.51072582681907	0.622470175186412	0.999856696914365	0.0	0.0	31.0	120.0	0.0	0.0	0.0	43.0
FOXE1	0.768863678342602	0.718659721601886	0.999856696914365	0.0	222.0	178.0	1.0	1.0	94.0	0.0	61.0
C20orf57	6.19031539641079	1	1	0.0	0.0	0.0	81.0	0.0	0.0	0.0	0.0
LHFPL3-AS2	-0.432759551244317	1	1	105.0	0.0	0.0	0.0	0.0	0.0	83.0	1.0
SUV39H1	0.0887862530846724	0.966615176941488	0.999856696914365	0.0	205.0	1.0	277.0	1.0	0.0	95.0	169.0
LOC100128428	4.85097305933421	1	1	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
DIRC1	-5.62220947492179	0.0978269866335228	1	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0
DIRC2	0.042727294527625	0.985348851529238	0.999856696914365	21.0	34.0	0.0	70.0	0.0	0.0	27.0	48.0
OR5M12P	20.7318973312949	1	1	0.0	114.0	0.0	0.0	0.0	0.0	0.0	0.0
C20orf62	-7.26751933961892	0.0135007093180541	0.22260883516801	0.0	0.0	1.0	0.0	0.0	0.0	41.0	87.0
SBSPON	-2.65207720904	1	1	0.0	115.0	0.0	0.0	303.0	17.0	15.0	41.0
FOXD2	-0.689989604429562	0.757176253867689	0.999856696914365	0.0	274.0	48.0	0.0	0.0	206.0	23.0	21.0
FOXD1	-0.405035477724507	1	1	0.0	0.0	0.0	56.0	0.0	0.0	0.0	55.0
LOC100128413	0.508039965075587	1	1	0.0	104.0	0.0	0.0	0.0	29.0	0.0	1.0
LOC100128416	4.90747282063545	1	1	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC100287544	-22.0649586647177	1	1	0.0	0.0	0.0	0.0	0.0	141.0	0.0	0.0
LOC100287541	-2.2695285926833	1	1	0.0	0.0	0.0	38.0	0.0	0.0	0.0	136.0
LHFPL3-AS1	-2.44131994054776	0.409462443511364	0.999856696914365	0.0	60.0	0.0	0.0	0.0	102.0	0.0	39.0
FOXC2	0.663087410405019	0.828417528604445	0.999856696914365	0.0	218.0	0.0	0.0	0.0	33.0	0.0	29.0
FOXC1	-6.21066898719297	0.0670924707756615	1	0.0	0.0	0.0	0.0	4.0	0.0	0.0	37.0
C20orf78	5.68349928631772	1	1	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0
IBA57	0.970314465344839	0.587274397580068	0.999856696914365	292.0	138.0	0.0	454.0	95.0	0.0	119.0	77.0
CPN2	2.79042075527792	1	1	0.0	104.0	0.0	0.0	8.0	0.0	0.0	0.0
CPN1	4.85097305933421	1	1	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0
C20orf85	3.43719879366153	0.313465135500706	1	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0
NPM1	-0.0295700904472682	0.977513685451785	0.999856696914365	242.0	1057.0	264.0	1786.0	487.0	204.0	394.0	1153.0
NPM2	1.41124718755969	0.597623629412322	0.999856696914365	0.0	60.0	172.0	0.0	0.0	64.0	0.0	1.0
NPM3	-0.384346188144796	0.794772378881415	0.999856696914365	192.0	212.0	65.0	64.0	0.0	66.0	225.0	113.0
TRNAG-CCC	4.09943877964487	0.227958436342704	1	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0
PPP1CA	0.486251701172686	0.557401098103718	0.999856696914365	3448.0	5064.0	2713.0	4277.0	2333.0	1138.0	1273.0	2787.0
ZDHHC9	-0.0224843069614295	0.990286365669441	0.999856696914365	290.0	244.0	239.0	0.0	505.0	45.0	0.0	76.0
ARL2BPP7	21.5817944159901	1	1	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0
ARL6IP1P1	-6.28528036403038	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0
UBE2HP1	5.52309064272326	1	1	0.0	0.0	0.0	51.0	0.0	0.0	0.0	0.0
FOXA3	0.257405045492718	0.791048620186841	0.999856696914365	698.0	400.0	562.0	167.0	432.0	202.0	240.0	253.0
ENGASE	-0.393478036159682	0.682494850286316	0.999856696914365	445.0	791.0	470.0	340.0	264.0	853.0	272.0	300.0
FOXA2	4.62509313297208	0.173107900641085	1	0.0	0.0	3.0	23.0	0.0	0.0	0.0	0.0
FOXA1	3.37390531597977	0.169746661124822	0.999856696914365	248.0	54.0	0.0	29.0	0.0	0.0	0.0	23.0
SAMD9L	-0.912754045941507	0.69898807559057	0.999856696914365	46.0	94.0	0.0	0.0	0.0	1.0	81.0	51.0
LOC100419932	5.06031606126698	1	1	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0
LOC100420925	-0.85987833009227	1	1	0.0	206.0	0.0	0.0	0.0	152.0	0.0	0.0
LOC100420929	21.5587174780965	1	1	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CPOX	2.67763004002364	0.162475341869162	0.999856696914365	0.0	477.0	97.0	90.0	0.0	1.0	30.0	25.0
CCER2	-7.85253570010779	0.0170262018794547	0.253330203614467	0.0	0.0	0.0	0.0	0.0	0.0	22.0	99.0
CCER1	-5.8918229154141	0.0825676419673754	1	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0
ACRBP	3.2160859410625	0.185122533758731	0.999856696914365	64.0	440.0	0.0	2210.0	0.0	0.0	0.0	206.0
IFI44L	-0.579996584452367	0.752781198383442	0.999856696914365	28.0	144.0	67.0	147.0	348.0	0.0	0.0	81.0
NPPA	-3.09490015422379	1	1	28.0	0.0	0.0	31.0	397.0	0.0	0.0	0.0
ADPRHL1	1.28905619965559	1	1	0.0	0.0	0.0	66.0	0.0	0.0	0.0	20.0
ADPRHL2	-0.484303519619988	0.740604517055766	0.999856696914365	469.0	1134.0	0.0	337.0	727.0	92.0	438.0	286.0
LOXL1-AS1	20.9828941468095	1	1	0.0	0.0	0.0	94.0	0.0	0.0	0.0	0.0
THEMIS	8.33248196667798	0.000144844729279325	0.020872729008856	296.0	321.0	0.0	62.0	0.0	1.0	0.0	0.0
RPGRIP1L	0.910875760652211	0.738561667385305	0.999856696914365	1.0	178.0	0.0	58.0	0.0	57.0	0.0	0.0
NPNT	-0.389013876164678	0.791438389994923	0.999856696914365	66.0	101.0	77.0	292.0	99.0	0.0	200.0	173.0
TFAMP1	-0.797726611377775	1	1	0.0	0.0	0.0	43.0	0.0	44.0	0.0	0.0
