GeneID	GeneType	HAPI-19b-1	HAPI-19b-2	HAPI-19b-3	HAPI-NC-1	HAPI-NC-2	HAPI-NC-3
Klrk1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559972	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691668	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691669	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa35	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm20	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lalba	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa38	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm22	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm24	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691660	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691661	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm15	mRNA	10.428311687136134	2.7568798702195494	3.2245016143880068	7.376105432685422	6.499473999426219	9.067011745044335
Rbm14	mRNA	1821.0384002110968	1458.785796670995	1001.3025171546166	1792.6791727520017	2039.6133788741026	1774.1780325272691
Rbm17	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa30	mRNA	12.994707625933124	12.023707318923313	5.625267038960179	7.878305826740629	13.88397829931415	16.43402658631085
Rbm19	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm18	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb12	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559965	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb14	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Snhg11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb13	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559967	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb16	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb15	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb18	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Asb17	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691673	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691674	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691675	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691677	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Impdh2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691679	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559940	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Impdh1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1560931	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klrh1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa25	mRNA	2.1222933512140227	0.841589894059284	0.7874722439264447	1.2866835142604214	2.267528880313558	1.006500868328429
Egfl8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1560936	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691670	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691671	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691672	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm48	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm47	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Egfl6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Egfl7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Olr1483-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa20	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Prelp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559935	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559938	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687800	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691684	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691685	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691686	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691687	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691688	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559950	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691689	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559951	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
St3gal1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687808	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klri2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm42	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa15	mRNA	70.82633889737778	52.37659458321897	39.77506863440238	39.45829443731959	49.08533105619937	44.48339131788782
Klri1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa16	mRNA	0.0	0.0	2.2402512264322545	0.0	1.6127026680217498	1.4316789080940024
Rbm41	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691680	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm44	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm43	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691681	lncRNA	0.0	0.0	2.1830435853078356	0.0	0.0	0.0
RGD1560925	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm46	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691682	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm45	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691683	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sept11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sept12	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm39	mRNA	1.3368699443413852	1.060264580469721	0.49604262968930507	0.8105045973547137	2.1425345414312393	1.902037848422901
Ten1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sept10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rbm38	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1560927	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Naa11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
RGD1559948	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sept14	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910117	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Synpo2l	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910118	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tstd3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep97	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep95	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tstd2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tstd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912774	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910111	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910112	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rasip1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ier5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910116	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ier2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ier3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910128	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687508	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
2509a1	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hrasls	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tep1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910123	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910120	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910121	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910126	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910127	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912787	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910139	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep78	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep76	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910130	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep72	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ttc30a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep70	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910134	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910132	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Trerf1	mRNA	0.7974393126394652	0.0	0.0	2.90078282517191	0.8520107131622591	0.0
LOC100910137	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910138	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912798	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910135	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam20	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Clec2dl1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep89	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep85	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Zxdb	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep83	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tepp	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Zxdc	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910145	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910143	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910149	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Apcdd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brap	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam10	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tesc	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tesb	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Braf	mRNA	1.816431458591882	1.920803088385911	0.4493219110725052	4.404994080987429	9.056767301208238	4.5943754553026075
Tesl	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep57	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mrc2	mRNA	3.036856320840874	1.6056766063106478	3.004850151165372	7.364623671780915	6.489356816700524	17.28280506839382
Mrap	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep55	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam19	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mras	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Metrn	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mrc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687560	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910153	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam11	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910154	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam18	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687565	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910157	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ceacam16	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910158	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd1	mRNA	7.067367061588782	0.0	3.496441177940893	4.284735040126115	7.551010283645395	5.586182733421997
Terc	telomerase_RNA	0.0	0.0	0.0	0.0	0.0	0.0
Ppard	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tet2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Skap2	mRNA	0.0	0.0	1.254593290294318	0.0	1.8063027241476364	4.810642835297957
Skap1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tet1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ppara	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pparg	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep68	mRNA	85.65537597752959	35.29843229079327	28.666331774530708	142.55380320116336	140.86448765765365	131.42474233741183
Tsta3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tert	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910162	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep63	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910163	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910160	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tet3	mRNA	21.42531641659118	8.959579900152848	8.961610952320775	4.723466870962781	9.5728180553857	8.128791268247511
LOC100910165	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687553	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910168	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910169	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpc	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpb	mRNA	111.65150585896531	83.34139010177958	79.60682921383669	159.27293307652377	86.54531170783994	110.05480646301628
Cenpa	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548701	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548702	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548700	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sval1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sval2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548706	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548703	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrriq1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrdc4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sfta2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Lrriq3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrdc5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910173	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrdc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Stradb	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Npffr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910174	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrdc3	mRNA	2.798107435120164	3.3287466200780615	2.5955789045620246	8.482047747638534	11.958364597854743	27.867141359975946
Npffr2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Strada	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Arrdc1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910172	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910177	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910178	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd9	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910176	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd8	mRNA	41.04140123942005	27.4638273243715	25.69779162344334	113.52496602640981	116.47656143387547	83.93827281602832
Brd7	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brd4	mRNA	3.289118407489069	7.825747964173926	7.566604587769244	14.357483562962564	20.38238100205104	20.59027655761324
Brf2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691600	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691601	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687527	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691602	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691603	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpw	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpv	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpu	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpt	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910180	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep44	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910181	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpq	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910184	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpo	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep41	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpn	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpm	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910182	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpl	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpk	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpj	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910189	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpi	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910187	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC687532	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpf	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cenpe	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC362795	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gprin3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548729	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gprin2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mreg	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
C10H17orf102	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Gprin1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Cep19	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548721	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548728	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Spesp1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548720	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Hnrnpa2b1	mRNA	9129.829176050827	5837.560232114866	3878.4719909559853	9056.909314117618	9411.427911847517	8587.377886763521
Brdt	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912703	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548719	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
2869a1a2	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548712	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tex2	mRNA	1.0267208832789407	0.0	0.38096250802430853	0.0	2.1939655547846693	0.9738478989815887
Lrriq4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548714	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tex9	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rb1cc1	mRNA	9.60384185943286	3.8083784451469724	5.04826933309411	20.378835684801572	14.536507917174788	18.97765288761537
Rad54l2	mRNA	7.155160441235848	4.256040321385521	6.9691293587490355	15.182865468272974	9.55601456703571	4.241682230812666
Bri3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548746	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mri1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548743	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klc1	mRNA	1.9611522489597744	0.0	0.7276811951026118	0.0	0.0	0.0
Klc4	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klc3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klc2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548741	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548740	miscRNA	0.0	0.0	0.0	0.0	0.0	0.0
Sumo2l	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548732	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548738	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548736	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548737	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dcun1d5	mRNA	1103.2652237562288	685.601276978969	428.8576452271656	567.5319861606514	734.8147320801191	751.9946885618527
Dcun1d4	mRNA	6.946338826814831	3.3054630571300962	1.5464541751203842	5.053631053115462	5.937359750285574	9.224073080802459
Dcun1d3	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548730	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dcun1d2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Dcun1d1	mRNA	43.25936361342452	8.894867764861349	21.40172131309857	101.02201446483714	68.47369547895407	51.66947100187712
Olr1363-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Brk1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tbata	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548769	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548763	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548761	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Eefsec	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548762	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ric8a	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912748	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Ric8b	mRNA	0.3754581940678481	1.4888696776461094	1.6717551685155108	3.1868083441652417	0.401152035797601	1.424492983061525
Olr15-ps	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548754	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548758	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548759	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548752	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC301803	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Rmnd1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548751	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Pink1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548789	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Whamm	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548787	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548788	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Mrm1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548781	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Bcl2a1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548785	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100912756	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910108	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910106	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910107	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548778	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548779	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548777	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf4	mRNA	7.297175872290782	1.9291173754027844	9.92787008875848	20.645619428986052	25.988485562377523	18.457049707049705
Klf3	mRNA	13.868593265903057	11.87903770718987	6.998438676736647	14.12563617678098	9.483306760929977	7.366465759993642
Oxr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Igflr1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf2	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf1	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf8	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548771	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf7	mRNA	1.7960412083551163	0.0	1.3328342189063742	2.1777730325555247	0.0	3.4071011620122937
Klf6	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf5	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC102548772	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Klf9	mRNA	0.0	0.0	2.556458935426281	5.569472181344152	7.361331795659087	6.53503195369224
LOC102548773	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910100	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910104	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC100910102	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691574	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691575	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691576	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691577	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691578	ncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691579	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
Oxsm	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691570	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691571	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691572	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691573	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
Tfam	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691585	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691586	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691587	mRNA	0.0	0.0	0.0	0.0	0.0	0.0
LOC103691588	lncRNA	0.0	0.0	0.0	0.0	0.0	0.0
